model,f_corona,g_feedback,d_ratio,theta,kTe_keV,tau_T,l_diss_local,fixed_xi,effective_albedo,eta,p_sc,A_model,A_required,l_s_over_l_diss,l_h_over_l_diss,intrinsic_seed_over_l_diss,reprocessed_seed_over_l_diss,returning_reflection_over_l_diss,downward_flux_model,reflected_flux_model_hemisphere,pair_production_rate_unit_ldiss2,pair_annihilation_rate,energy_log_residual,last_scatter_order,last_difmax,converged,max_scatter,hemisphere_mu_order,exact_angles,root_method,root_iterations
compPSc-fg,0.1,0.1,9.0,0.058079137695503866,29.678439362402475,0.19467904942027225,33523368391343.63,100.0,7.865733579940405e-06,0.5391828752744956,0.2896389946240149,0.39827231249233164,0.3983636085981475,9.19755346578962,3.663970588906351,9.0,0.19755346578961896,1.5539151523776083e-06,1.7057190920967402e-12,1.341673194065079e-17,139457.57937464857,1.567246908609077e+32,-0.00022920409135099773,23,0.001426847749228549,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.06529778171226865,33.36716645496928,0.1695447049930434,2142125828673.7397,100.0,1.303995190628817e-05,0.5427230719139782,0.25969927065742326,0.3688797610250147,0.3685877995747861,9.183709542932194,3.3850032923633417,9.0,0.18370954293219327,2.3955948430035224e-06,1.590209767837398e-12,2.073625889350935e-17,25773196.07333972,1.182655438390324e+32,0.0007917947339802351,21,0.00179458182324276,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.07219520795809188,36.891751266584954,0.15020557539921614,242702339844.80084,100.0,2.0443395278054196e-05,0.5460302875885887,0.2355303319226817,0.3449499212825492,0.34455118322683254,9.172564871410199,3.1604180796692636,9.0,0.17256487141019908,3.5278839992723853e-06,1.4961119360790177e-12,3.058560768947831e-17,1567593522.697213,9.233819628920176e+31,0.0011565988728920481,20,0.0012674863275996967,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.08116833542940614,41.47701940442654,0.12989276189346066,23294595602.817924,100.0,3.5049540217231926e-05,0.5502058904239195,0.2089922080930705,0.31833598741840763,0.31815848590371376,9.160348732812594,2.9144426831816586,9.0,0.16034873281259412,5.620346350052625e-06,1.3912407114540728e-12,4.876234726795988e-17,126320052041.31442,6.854608368023184e+31,0.0005577472444304239,18,0.0021392463436702377,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.08974217350536921,45.858250661243666,0.11469435742491077,3557194395.438502,100.0,5.6379219110442555e-05,0.5540587331337069,0.18830000911782152,0.2977216402805151,0.29757943759199423,9.15086778634066,2.7231100893379505,9.0,0.1508677863406594,8.506287560657667e-06,1.3102600882135642e-12,7.387144060506033e-17,4191829595978.4336,5.304186897563407e+31,0.0004777504913440436,17,0.0018407842367551555,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.10089620969685605,51.55796315509344,0.09930357634200003,453661815.73910564,100.0,9.915838469719538e-05,0.5588604877589409,0.16655355403904837,0.27638452588098167,0.2759515517694487,9.140956405946902,2.5224611048779297,9.0,0.14095640594690215,1.397839560154547e-05,1.2268979313224556e-12,1.2165721705826525e-16,191178174327704.4,3.9346197112285777e+31,0.0015677925731789407,16,0.001416625689405496,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.11155390964650737,57.00404782936526,0.0873797410127787,88782609.35006998,100.0,0.00016055533876381425,0.563246355580743,0.14911301310057068,0.25895258124827064,0.25860629883233366,9.133009190349792,2.3618537039180483,9.0,0.13300919034979294,2.135876487904239e-05,1.1585370825302665e-12,1.8600931375608797e-16,3823812933070770.0,3.014063846144735e+31,0.0013381374793704711,15,0.0014428443776241036,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.12541892201356958,64.08906914893406,0.07495631612843004,15151190.47338243,100.0,0.0002797109798726957,0.5686727925585654,0.13034432679196495,0.239951111548137,0.23994027602958287,9.124466242669385,2.189326948888703,9.0,0.12446624266938472,3.482431544152187e-05,1.0838683160445361e-12,3.0316986873378583e-16,9.520245431559904e+16,2.1854539536006044e+31,4.515821219748059e-05,14,0.0013176970127160795,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.13866696416347205,70.85881868753421,0.06576667236664743,3623995.0680069677,100.0,0.00044629672126036507,0.5735504292500393,0.1160375390629238,0.22577083142181995,0.22571155191422954,9.117985992223812,2.0580347686370426,9.0,0.11798599222381106,5.2680272517037274e-05,1.0285626407830917e-12,4.590441341923965e-16,1.2621218141057615e+18,1.6575875225307373e+31,0.00026259942854496565,13,0.001678345177977291,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.15590185247103497,79.66584661269887,0.05628955624983961,760922.2791669334,100.0,0.0007543862320673534,0.5794862020714451,0.10087544141261284,0.21071291743524354,0.21063229880390977,9.111125142151625,1.919097233381496,9.0,0.1111251421516247,8.389456618138568e-05,9.698968844470722e-13,7.316768561518921e-16,2.0549938843769274e+19,1.1898470382241317e+31,0.00038267258870137457,12,0.001994469834003609,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.1723698166316635,88.08097629878006,0.04911518205713893,217486.72888355821,100.0,0.0011566715681589246,0.5847495491156705,0.08910201425421505,0.19896973193335576,0.19892337077313893,9.105796430598327,1.8113557195486358,9.0,0.10579643059832733,0.00012251343108824148,9.241622294748252e-13,1.068952175199894e-15,1.876666878179911e+20,8.876723895929343e+30,0.00023303324491564568,12,0.0005955940904198665,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.1937936255046958,99.02854263289956,0.04175828256308932,55281.12941020042,100.0,0.0018466059785598847,0.5910343507875513,0.07674552077899488,0.18663863898815086,0.18663481855349365,9.100196709538888,1.6984135616858904,9.0,0.10019670953888839,0.00018536614109090056,8.762047153283572e-13,1.6180048657677064e-15,2.042853551447583e+21,6.242967131041039e+30,2.046989723033555e-05,11,0.0008636364309798466,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.21426411016402666,109.48896029381763,0.03620013396140703,18417.32631117814,100.0,0.0026784699321669775,0.5964992732874403,0.06720753842033322,0.17701280791968396,0.17714958985047033,9.095858127800133,1.6113275366778606,9.0,0.09585812780013322,0.0002574426655052892,8.386985934016692e-13,2.246428964577108e-15,1.3462091660263416e+22,4.5663133345560447e+30,-0.0007724249578631707,10,0.001799631616970191,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.1,9.0,0.24089495211887746,123.09732053274638,0.030621699246474083,5451.175149876931,100.0,0.003996058848783128,0.6028480421378466,0.05744842372523884,0.16749266546062117,0.1674447371203226,9.091405311607812,1.5223079724564743,9.0,0.09140531160781108,0.0003667264648109635,8.020380145545595e-13,3.204991105121199e-15,1.0605124632025285e+23,3.151345714870438e+30,0.00028619282442867447,10,0.0004524418242471254,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.019569471624266144,10.0,0.6695723819971986,2.205046481854103e+31,100.0,2.7779978762208104e-07,0.5314088953981165,0.6533403703507281,0.7516647650203355,0.751145984954178,10.224364176575742,7.679990099944199,9.0,1.2243641765757425,3.401282027123679e-07,3.172811837345781e-12,8.814064545794827e-19,3.884894975820094e-30,1.8889252848310938e+33,0.0006904130633529936,50,0.002642446820282455,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.02200175720661032,11.242897932577874,0.5818553438545839,4.585650263002063e+28,100.0,3.4909436519771566e-07,0.5287864859563964,0.606832467857408,0.7057704043800153,0.7055081675280829,10.134209776171515,7.149767768531949,9.0,1.1342097761715144,3.959463800362882e-07,2.9643883290666835e-12,1.034851261935051e-18,6.778682033597345e-25,1.4254340246265696e+33,0.00037163018013659533,45,0.0029052829746436543,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.024325810086075792,12.43048895398473,0.5172503434543193,3.5043224068516745e+26,100.0,4.354489592099259e-07,0.5274726424740805,0.5679701251941325,0.6676068614243171,0.6673476794022838,10.062637089247477,6.715277510176655,9.0,1.0626370892474772,4.6272441602354453e-07,2.797126036280816e-12,1.2180056212774668e-18,9.166253634717927e-21,1.1256412022285785e+33,0.00038830090068740314,42,0.002316108636673082,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.027349259992502366,13.975471856168708,0.4523286038082889,1.8455802766965954e+24,100.0,5.812093654893871e-07,0.5268988519730444,0.5243361824820157,0.6250197526779852,0.6244794138421383,9.985700349486347,6.235864301050471,9.0,0.9857003494863477,5.728986076616634e-07,2.6158467640987335e-12,1.5203546379792914e-18,2.52455037256589e-16,8.599039052342487e+32,0.0008648887234302094,38,0.0026569448282001903,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.03023817135716956,15.451705563513645,0.4014909481925285,3.118786186076529e+22,100.0,7.530971047165302e-07,0.5269515539695175,0.48651275330796284,0.5875441399932153,0.5873078140302459,9.921124411517857,5.826753890850663,9.0,0.9211244115178568,6.936966498187543e-07,2.459248941576704e-12,1.8520532576786072e-18,6.957330554833348e-13,6.767275259819933e+32,0.0004023076530580797,35,0.002823517811609168,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.03399646742364571,17.37219485348296,0.3502758648590136,3.788254971890695e+20,100.0,1.053864298081315e-06,0.5277976048238265,0.4447244472594065,0.5463854521666348,0.546225721451124,9.852097003942612,5.381468793785011,9.0,0.8520970039426115,8.979955573226292e-07,2.2906453099513498e-12,2.4140293117251353e-18,3.583598236275976e-09,5.1427772962406465e+32,0.00029238345809673406,32,0.002870066891479773,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.037587525504399366,19.207225532748076,0.31307065712112075,1.1076836213433965e+19,100.0,1.4555405783932775e-06,0.5291400085644887,0.4117797596786098,0.5144671072574122,0.5138280338608393,9.799288494367369,5.035149140295929,9.0,0.799288494367369,1.1633985307683426e-06,2.162317771230811e-12,3.147341259407357e-18,3.342823383372198e-06,4.101520623621283e+32,0.00124297675501639,30,0.0024890232196139095,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.042259271278412974,21.59448762326903,0.2729258864096116,2.6107566635414714e+17,100.0,2.1581727948946097e-06,0.5311410036315614,0.37351777010027165,0.4766964327886711,0.47619801747601714,9.73897727420963,4.6376816702226105,9.0,0.7389772742096287,1.5948440911937246e-06,2.0111433921704235e-12,4.340394955614269e-18,0.004562427029973067,3.1097732382903946e+32,0.001046108218950257,28,0.0018598829313970784,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.046723132059005586,23.875520482151853,0.242556223481988,1.3415684099329112e+16,100.0,3.104901235153718e-06,0.5332707457203593,0.34251834990108676,0.4460840060813601,0.445706814596672,9.691012826235884,4.319350456997087,9.0,0.691012826235884,2.145533239355663e-06,1.889538374963909e-12,5.86683003429579e-18,1.3613626720549488,2.450188431066682e+32,0.0008459192412272156,26,0.0019543220360435476,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.05253034048297568,26.843003986800575,0.21185735001824105,531518649131378.7,100.0,4.914615493674781e-06,0.5361959655416697,0.30921085970237416,0.413514600534417,0.41294152209122725,9.640360430567934,3.9809051097067614,9.0,0.6403604305679343,3.1471407605921675e-06,1.7611879071946704e-12,8.655561375971589e-18,659.3492944706317,1.8627413691822535e+32,0.001386833539860811,24,0.001926093018001223,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.058079137695503866,29.678439362402475,0.18784842152542414,42178379514898.46,100.0,7.415526177348114e-06,0.538992127264326,0.2816601512017882,0.38615003590717895,0.3858392992062866,9.598861864217339,3.7036181348675683,9.0,0.5988618642173393,4.440908762394351e-06,1.6532167842373253e-12,1.2259472340343155e-17,82022.74653874131,1.4591975372673748e+32,0.0008050285244633744,22,0.0026649534913606105,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.06529778171226865,33.36716645496928,0.162958571293146,2729289178800.3936,100.0,1.2284095554706181e-05,0.54259403026271,0.2515836053727454,0.35614992939736917,0.35625164106079843,9.55403152136231,3.4036394082319195,9.0,0.55403152136231,6.805859752565389e-06,1.534967477958024e-12,1.885568717260272e-17,14667127.979613218,1.0925572117801318e+32,-0.0002855458728283065,21,0.0014446478264226608,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.07219520795809188,36.891751266584954,0.14518258762883043,294538523482.01685,100.0,1.9502502172837195e-05,0.5459722655172901,0.22908184226364703,0.33451434080751224,0.3341127728685736,9.52102701615791,3.181096736925121,9.0,0.5210270161579102,1.0161528689961879e-05,1.4506967137579555e-12,2.8292215812192306e-17,994384016.4116738,8.626573871749474e+31,0.001201171711428702,19,0.002764961698338794,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.08116833542940614,41.47701940442654,0.12602430223175148,27251820895.440662,100.0,3.3760166736872595e-05,0.5502034361199986,0.2037961455447096,0.3095856002920087,0.30923636888457007,9.484078267176379,2.9328219255586885,9.0,0.4840782671763784,1.6343114759850188e-05,1.3529923934742308e-12,4.567724879741037e-17,86882097156.0863,6.452400963273282e+31,0.0011286976284272266,18,0.001840053598043215,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.08974217350536921,45.858250661243666,0.11109416952907572,4171523012.718862,100.0,5.440668493712258e-05,0.5540965173763224,0.18328721922208946,0.2889551012239828,0.28906019177834624,9.454253822321437,2.7328484230013976,9.0,0.454253822321438,2.4715789296687376e-05,1.2717656508392166e-12,6.91925530790639e-17,2859749279498.6133,4.976422520359772e+31,-0.0003636255192332535,17,0.0015727440577935543,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.10089620969685605,51.55796315509344,0.09649373863616638,517761057.1129315,100.0,9.640030635163027e-05,0.5589342302943879,0.16249225273026746,0.26891878662973,0.2686002231316366,9.424425377150966,2.531402759190208,9.0,0.42442537715096645,4.091868095413887e-05,1.193914303010238e-12,1.150937045677801e-16,138583806633691.48,3.7151063538448483e+31,0.0011853107689429002,16,0.001230083598829416,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.11155390964650737,57.00404782936526,0.08516328065623852,99051100.51311192,100.0,0.0001569997621256838,0.5633415209672156,0.14581078651014434,0.25259225581120437,0.2521880174097523,9.400594126088366,2.370717195131988,9.0,0.40059412608836553,6.290305827000494e-05,1.1302723354392592e-12,1.7745248780120477e-16,2918213733137362.5,2.8630946618089647e+31,0.0016016413846256774,15,0.001277111592303309,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.12541892201356958,64.08906914893406,0.07321348626329262,16614148.106972113,100.0,0.0002748297885104345,0.5687901045512024,0.12765984116510665,0.23446370985036058,0.23433074259368894,9.374751110774667,2.1967923894188384,9.0,0.37475111077466766,0.00010302108178037013,1.0592999922596123e-12,2.9112719284181414e-16,7.553551800478042e+16,2.0850062789613506e+31,0.0005672731814300884,14,0.0011820353419464713,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.13866696416347205,70.85881868753421,0.06418443607274235,3971213.449967753,100.0,0.00043926721277217116,0.5736983917887842,0.11353597535407334,0.22036069159416943,0.22043538280522584,9.354754382213757,2.062118863292153,9.0,0.35475438221375705,0.00015590045065017757,1.004174210863309e-12,4.411008067436202e-16,1.0011006210607593e+18,1.5787893649557737e+31,-0.00033889236365373514,13,0.0015103081830461125,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.15590185247103497,79.66584661269887,0.05504753079550952,821598.5665293536,100.0,0.0007451601679985158,0.5796501425647183,0.09885616459529123,0.2060175597116115,0.2059927559075429,9.334109082694585,1.9227588538858849,9.0,0.33410908269458606,0.0002491504371721479,9.485527558143378e-13,7.068237308780671e-16,1.6857447833316573e+19,1.1379185313973983e+31,0.00012040380135295202,12,0.0018214946192842238,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.1723698166316635,88.08097629878006,0.04811263877966708,232191.3779707755,100.0,0.0011453655935140536,0.584923480509369,0.0874356156007684,0.19482257506236994,0.19475722928304773,9.318084745929289,1.81476436734182,9.0,0.31808474592928887,0.00036474108569916773,9.051689320940534e-13,1.0367493511383875e-15,1.5799646531599427e+20,8.518037523787745e+30,0.0003354680053030307,12,0.0005426098083414705,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.1937936255046958,99.02854263289956,0.04095901847341207,58462.31968817742,100.0,0.0018323033070071653,0.5912216731189349,0.0753850891811062,0.18294705433223704,0.18290275022499025,9.301185208772575,1.7012123550365041,9.0,0.3011852087725749,0.000552875690010803,8.591461965885922e-13,1.5742164172119057e-15,1.757327825869206e+21,6.006270297872273e+30,0.00024219833883469197,11,0.0007971053198665525,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.21426411016402666,109.48896029381763,0.035544519975320314,19335.677854536694,100.0,0.0026613843748693605,0.5966958008674796,0.06607056643048903,0.17366874165981283,0.17374066569702037,9.288101353118755,1.6137209121522484,9.0,0.2881013531187543,0.0007687944972313899,8.231252868115679e-13,2.1906527768801676e-15,1.177529664978829e+22,4.402411766554813e+30,-0.0004140592437167846,10,0.0016833243761597307,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,0.3,9.0,0.24089495211887746,123.09732053274638,0.030064622587584633,5705.264972385069,100.0,0.003973980351015217,0.6030680758583116,0.056463280214484324,0.1642821818632518,0.1642915524318507,9.274579258634468,1.5237350245532997,9.0,0.2745792586344671,0.0010955261781155517,7.869517506181081e-13,3.1273307941533887e-15,9.33248606474751e+22,3.0377287314767665e+30,-5.7037843402415686e-05,10,0.00041984353243847833,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.019569471624266144,10.0,0.5192558044407148,6.083867955524974e+32,100.0,1.4845115037721132e-07,0.520264669497471,0.5692431688063856,0.643626357762122,0.6431742221457729,13.52612112651012,8.699652434192652,9.0,4.52612112651012,6.719079877225409e-07,2.6598029294424015e-12,3.9485080465240117e-19,3.0691836573114565e-33,1.1360107369309529e+33,0.0007027283667959735,45,0.0025148209611130278,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.021636601374444876,11.056303302341332,0.4688089851482449,1.919350542158388e+30,100.0,1.9237312704643213e-07,0.5201191103958539,0.5358855138744563,0.6122916169208098,0.6116488579303134,13.19900072174337,8.073153717275716,9.0,4.199000721743372,8.07775054706211e-07,2.529603357156558e-12,4.866277080033597e-19,2.512162842077017e-28,9.254573032240046e+32,0.0010503109633057312,42,0.002286672464699008,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.024325810086075792,12.43048895398473,0.4124925643954452,4.6205320686117096e+27,100.0,2.597674407722788e-07,0.5202805332844156,0.49499379660731224,0.5729212759738911,0.5729814970076718,12.822541072263183,7.347078779027715,9.0,3.8225410722631827,9.929719695305168e-07,2.3676845034456572e-12,6.150473440162621e-19,3.353101323262284e-23,7.158642173237818e+32,-0.00010510670757773025,38,0.00282747542450118,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.0268953534386808,13.74352560716589,0.3743904809488941,3.483797664743367e+25,100.0,3.5099226112426004e-07,0.5212583996280583,0.46489108844244986,0.5451216297732476,0.5444679783702293,12.56646977357316,6.842040392867971,9.0,3.5664697735731603,1.2518037294311928e-06,2.257032358308659e-12,7.922008908733773e-19,4.854640746921265e-19,5.892002795051805e+32,0.0011998122532495862,36,0.0021502155076286176,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.03023817135716956,15.451705563513645,0.33062415399595535,2.1175445000398084e+23,100.0,4.980920596154488e-07,0.5226265823642751,0.4276118658460709,0.5095108750062641,0.5091565224476146,12.263227741847382,6.243902391022125,9.0,3.263227741847382,1.6253886365242062e-06,2.1151260691000655e-12,1.0535275001043797e-18,1.023449433193624e-14,4.589141844033316e+32,0.0006957179032687592,33,0.002297416730204267,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.03343223938330368,17.083874324868184,0.29801961097031054,3.68834533612238e+21,100.0,6.907778670253542e-07,0.5242705985492768,0.3977810552106631,0.4813151508645872,0.4808799001593571,12.03387164117896,5.786846993340657,9.0,3.0338716411789606,2.0957328288081666e-06,2.0043628283275798e-12,1.3845694792970317e-18,2.737228147155573e-11,3.7236954227831804e+32,0.0009047037489005506,31,0.002033768085582858,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.03696369786982867,18.88844961148245,0.2684310033626807,8.717298855089103e+19,100.0,9.775929669995339e-07,0.5262417016412857,0.3690471963036298,0.45414005354501524,0.4536338579870134,11.822206932980926,5.3629533409289545,9.0,2.822206932980925,2.758972346251439e-06,1.8983066615660427e-12,1.8557712415553275e-18,3.96908607484036e-08,3.0161600797551255e+32,0.0011152459969103361,29,0.0019773935520030783,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.04155790823611297,21.236091108653728,0.23589083549045217,1.6565800216080074e+18,100.0,1.4898195650201484e-06,0.5288469811519145,0.3354625227889575,0.42171036362190606,0.4217891260827979,11.583929556348588,4.885975524176963,9.0,2.5839295563485876,3.849594542883224e-06,1.7714773673513656e-12,2.639181640870449e-18,8.468295791313568e-05,2.3239183119637624e+32,-0.00018675165090688433,27,0.0016689217739436022,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.04594768380693341,23.479266425342974,0.2133276915434493,6.572723262588753e+16,100.0,2.233990420979999e-06,0.5314873372392023,0.31085538409598945,0.39906138448807005,0.39843731823890166,11.417899009594892,4.5493170613056,9.0,2.4178990095948927,5.40157529339948e-06,1.6847052579043003e-12,3.763615408332846e-18,0.04389038990547879,1.8960951759759337e+32,0.0015650592895444636,25,0.0021133205133052366,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.05165851192797136,26.397499595193363,0.18768565405277846,2208742897903125.2,100.0,3.6236828402029132e-06,0.5347751679384172,0.28146991421574574,0.3709886235175496,0.3705626722089543,11.224282323354814,4.15930005137009,9.0,2.224282323354813,8.060122894236526e-06,1.5758799474370268e-12,5.710489123747423e-18,29.982825795450527,1.462725705381445e+32,0.0011488115735120072,23,0.002371229954697412,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.057115217602326886,29.18587619478904,0.16812810076490542,149337856205661.2,100.0,5.6197834823498585e-06,0.5378405433530525,0.25796498564817094,0.3486237967137911,0.3482641958932242,11.074327277842547,3.8567916844762333,9.0,2.0743272778425474,1.1657335684709822e-05,1.4893674898809706e-12,8.369922818781948e-18,5244.696254414728,1.1696614225619406e+32,0.0010320190799618773,22,0.001611826183097032,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.06314831689905508,32.268789935417146,0.1507064703492681,12043743973969.918,100.0,8.905268542003523e-06,0.5411200904213757,0.23617093185897242,0.32808911130345736,0.3275866241096505,10.939085551221325,3.5834981065712483,9.0,1.9390855512213245,1.726823133778213e-05,1.410187238254196e-12,1.2558096051159919e-17,645220.1426417105,9.359032302688893e+31,0.0015327310895933521,20,0.002894921777853756,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.07099700815101585,36.2794711651691,0.13169563173007237,823143063168.5371,100.0,1.5433348365290156e-05,0.5451902657318104,0.21139933374487907,0.30415708752066783,0.3040904738012248,10.788580601171338,3.280704586652895,9.0,1.7885806011713385,2.7604213522721004e-05,1.3171563756180323e-12,2.0328133196476066e-17,104859776.22543593,7.104926210441753e+31,0.000219034892847223,19,0.0018685513120772078,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.07849644556764314,40.11168368506564,0.11776147847812203,94286384297.28601,100.0,2.524526159695313e-05,0.5489140185495219,0.1925377032642659,0.28648346003012054,0.2861948659652655,10.677327011523134,3.0557961729301724,9.0,1.6773270115231347,4.234562821599895e-05,1.2490941661012954e-12,3.153370898245523e-17,6351833195.626827,5.646730334209937e+31,0.0010078750187837722,18,0.0015994539578736372,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.08678805103515895,44.348694078966226,0.1048844097872307,12663998971.199112,100.0,4.153451329848337e-05,0.5528484417287817,0.17453648115802123,0.2693763364110075,0.269118078519882,10.573001847185827,2.845385941301813,9.0,1.5730018471858267,6.533657986352384e-05,1.1829239816039455e-12,4.913217184502397e-17,277311452040.95306,4.447434267754667e+31,0.0009591851048601291,17,0.0014490095415356534,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.09757491995556516,49.8607840972938,0.09119466397256192,1457021816.7409735,100.0,7.448938456875142e-05,0.5577233424820712,0.15475301862101265,0.2503058681449304,0.2503527219374996,10.460459624327942,2.618804539667815,9.0,1.460459624327942,0.0001087968428135625,1.108871335995395e-12,8.259914338422616e-17,15680910669983.191,3.328920244027824e+31,-0.00018716863600910547,16,0.001145350316220743,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.10788179097304068,55.12759518722379,0.08107865172603093,253360224.54274148,100.0,0.00012337931148424358,0.562137111889148,0.13967390478444963,0.23624153350599467,0.23604577800354162,10.376717753035697,2.449380415138473,9.0,1.3767177530356964,0.0001698794480870194,1.054847834425092e-12,1.301463995320132e-16,405784905881886.44,2.6047902579120876e+31,0.0008289679137786124,15,0.0012429194413655605,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.12129039646935975,61.97939259584283,0.07036231902078718,38222964.086795844,100.0,0.0002203401980470432,0.5675711109140852,0.12323995853859016,0.22073619042538756,0.22045488363992138,10.286845878802746,2.2677854112332643,9.0,1.2868458788027453,0.0002836063656741983,9.951421682582722e-13,2.1926982243899169e-16,1.324050448796964e+16,1.9344310636998542e+31,0.0012752153890841916,14,0.001211167243300528,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.13410234110264718,68.52629630345271,0.06200207238389455,8532070.258644592,100.0,0.0003574643128282467,0.5724715247466305,0.11006674006131878,0.20804582526981574,0.20795939358507234,10.215759968700931,2.124463248101703,9.0,1.2157599687009308,0.00043474620803027726,9.460284546731493e-13,3.381714114657054e-16,2.034364809138772e+17,1.4809407410282384e+31,0.00041553173888047424,13,0.0015930734816866558,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.1,1.0,9.0,0.14826761567849026,75.76475161170852,0.05462332410035644,2065117.912457886,100.0,0.0005716402361567685,0.5775547293997211,0.09816518857149403,0.19682676578198371,0.19666909216647815,10.152538888421562,1.9966906063707337,9.0,1.1525388884215613,0.0006592144358529496,9.029601938531289e-13,5.161683784543641e-16,2.6513521625689933e+18,1.1307253363662803e+31,0.0008013991545745386,12,0.0023762826594839084,True,4000,8,True,input_equilibrium_curve,0
