kTe_keV,theta,tau_T,fixed_xi,eta,p_sc,A_model,effective_albedo_ireflect_xi100,downward_flux_model,last_scatter_order,last_difmax,converged,max_scatter,convergence_tolerance,tbb_keV,disk_temperature_K,hemisphere_mu_order,observer_mu,exact_angles
16.212259539900472,0.03172653530313204,8.291188991311971,100.0,0.49999999999999256,0.9999546408083437,1.0079055413738755e+26,0.2660274739147806,400295899852220.06,1999,0.024199054735975393,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
16.212259539900472,0.03172653530313204,10.0,100.0,0.49999999999998995,0.9999928960634389,4.930877556149332e+58,0.2651956940688577,1.9583284220358612e+47,1999,0.06078391041829496,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.03,100.0,0.26358287571908495,0.05635688230086511,0.0646600154071535,9.46750579442556e-08,2.6358287571908493e-13,17,0.0010730480020976097,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.03618298899161007,100.0,0.31489483933277024,0.06718633427609588,0.077219606615323,1.0172844406798385e-07,3.148948393327702e-13,17,0.002724929078146291,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.04364028974556586,100.0,0.375642934595527,0.07994370029095565,0.0920718602143371,1.1068107253116788e-07,3.75642934595527e-13,18,0.0018609008016524252,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.05263453744848279,100.0,0.4473838953054388,0.0949193963317837,0.10958582869172721,1.2214060506194085e-07,4.473838953054388e-13,19,0.001429362453422054,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.06348249630256467,100.0,0.514392706483209,0.11243117451649887,0.1301755532638737,1.3695331821354731e-07,5.318823008573073e-13,20,0.0012301202923838501,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.0765662154958542,100.0,0.5149373771471021,0.1328214633142819,0.15430166177732416,1.5632149739064814e-07,6.31126366990424e-13,21,0.0011774513270278925,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.09234648441385787,100.0,0.5156234371275407,0.15645187291556684,0.1824713117032194,1.8199401155542962e-07,7.47340551232209e-13,22,0.0012413288803899132,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.11137906096535036,100.0,0.5164785131193664,0.18369312050019204,0.21523516029792558,2.1658610400699092e-07,8.829920247185442e-13,23,0.001425378599145964,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.13433424456017132,100.0,0.517538003485469,0.21490789679713362,0.2531795256314541,2.6413385231385045e-07,1.0407876551880052e-12,24,0.001761930878230528,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.1620204830705645,100.0,0.5188499513181732,0.25042381770212585,0.29691186521760415,3.31086723482265e-07,1.2236596460160391e-12,25,0.0023174425445192264,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.19541284517858606,100.0,0.5204807624374623,0.29049426214058227,0.3470388960491201,4.2814209025406825e-07,1.4347430833443015e-12,27,0.0015551450391744549,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.23568736086386607,100.0,0.5225200029919946,0.3352472026513289,0.40413985358371424,5.73750902135887e-07,1.6773585429558075e-12,28,0.00241984068335155,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.2842624394532966,100.0,0.5250818141168587,0.3846259847816944,0.46874269190580165,8.010647369489185e-07,1.955027142530148e-12,30,0.002117908133725592,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.34284882391556176,100.0,0.5283006092690977,0.43833008096534865,0.5413176816482584,1.172285002236138e-06,2.2715621790803625e-12,32,0.0021329667048758504,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.4135098407174411,100.0,0.5323197009650028,0.49576607708600917,0.6223099661553431,1.8098316031591552e-06,2.6313014206699574e-12,34,0.002438334504500479,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.498734067153387,100.0,0.537272527641333,0.5560184150955738,0.7122415457630515,2.968632289753831e-06,3.0395776448375635e-12,37,0.001957404969305243,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.601522975385064,100.0,0.5432558460686967,0.6178468212622693,0.8119305408818059,5.219160156886356e-06,3.503600589786918e-12,39,0.0028734325285296593,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.725496639885277,100.0,0.5502914034395066,0.6797153655289865,0.9229172257751067,9.965933763096862e-06,4.034101163161966e-12,43,0.002151021742027201,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,0.8750212311473027,100.0,0.5582663910668607,0.7398583305849107,1.0482884071189011,2.1111504787424796e-05,4.6485078704217495e-12,46,0.0027826696985770037,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,1.0553627858009316,100.0,0.5668324942272537,0.796390153160599,1.1943512628940474,5.104416644630927e-05,5.377471486185243e-12,50,0.0029751068029429143,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,1.2728726686930016,100.0,0.5752280923397002,0.8474676169952944,1.3743199848504826,0.0001439154977507434,6.2794159799164195e-12,55,0.0028561642392637087,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,1.5352112586346733,100.0,0.5819756570638539,0.8915050196048395,1.6173354241085283,0.000468273644178003,7.47646359066697e-12,61,0.0026255346804201314,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,1.851617735699141,100.0,0.5844582770913298,0.9274188404797894,1.9933977593392065,0.001667868161755657,9.254197924013897e-12,67,0.0029373856431382404,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,2.2332354715824,100.0,0.578798628328401,0.9548408560667018,2.6921311299772532,0.005987120120687781,1.237698907693506e-11,75,0.0027732600255195652,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,2.6935044827979704,100.0,0.5618865290610897,0.9742134689220622,4.309489159998356,0.019524498341743,1.9233827527684834e-11,84,0.0028339250429574316,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,3.2486347683310455,100.0,0.5373196164628058,0.9867015977242494,9.078342911646827,0.0517658550334797,3.874633095110113e-11,95,0.0028822838701292697,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,3.918177202009464,100.0,0.5163248947634946,0.993925616087921,27.437515350976405,0.10427043690474992,1.1252762434372915e-10,109,0.0029386327950119994,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,4.7257120855828685,100.0,0.5052522049715577,0.9975998915574676,126.76537384450836,0.16377457065843964,5.087450111999184e-10,129,0.0028915320647991635,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,5.699679612338785,100.0,0.5013099851892936,0.9992026822858714,1062.1946899835075,0.21699268610835973,4.229624232236446e-09,162,0.002883022444722695,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,6.874381488965292,100.0,0.5002025012478184,0.9997847357355213,34257.04579994207,0.25856874878578207,1.361090716601714e-07,252,0.002976171986969372,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,8.291188991311971,100.0,0.49999999999999284,0.9999546395166125,7.195175219815736e+23,0.2710644130131774,2857608199360.169,1999,0.02168233585858483,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
17.857154544060705,0.03494550791401312,10.0,100.0,0.4999999999999901,0.999992895822419,1.7747441559996673e+56,0.2704246606221845,7.048505834832252e+44,1999,0.05807201046630232,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.03,100.0,0.2700098908360429,0.05635670024172479,0.06570086303850947,1.4829538515021093e-07,2.7000989083604285e-13,16,0.002319138545060258,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.03618298899161007,100.0,0.32263290056528243,0.06718611944329078,0.07847982717792436,1.598209840495311e-07,3.2263290056528244e-13,17,0.0013799164929269314,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.04364028974556586,100.0,0.38495756557795796,0.07994344763088268,0.09359877502791462,1.7448986477989215e-07,3.8495756557795796e-13,18,0.0009303442055694307,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.05263453744848279,100.0,0.4585940697694809,0.09491910027847095,0.11143741155611803,1.9332732352910705e-07,4.585940697694809e-13,18,0.0024856912930494583,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.06348249630256467,100.0,0.5184866399046861,0.11243082902172208,0.1324230061659109,2.177719459973696e-07,5.453713474234195e-13,19,0.0020060380004668847,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.0765662154958542,100.0,0.5189928343345932,0.13282106191793996,0.15703268785266628,2.498849900355165e-07,6.473553335346041e-13,20,0.0017999147578602452,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.09234648441385787,100.0,0.5196310406429352,0.15645140888155884,0.1857943126391354,2.926931905507933e-07,7.668648047540026e-13,21,0.001781003365479272,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.11137906096535036,100.0,0.5204268714350261,0.18369258705667257,0.21928468416826988,3.507680806179521e-07,9.064822754897871e-13,22,0.0019243323143562493,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.13433424456017132,100.0,0.521413438469748,0.21490728753193644,0.2581234470393219,4.3123617473475924e-07,1.0690572934052884e-12,23,0.002246096404199838,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.1620204830705645,100.0,0.5226362004547885,0.25042312716387594,0.3029610294265396,5.455956369365723e-07,1.2577014458179265e-12,24,0.0028013146277806873,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.19541284517858606,100.0,0.5241585871169591,0.2904934866701592,0.3544603639002465,7.130868980117828e-07,1.4757802316172403e-12,26,0.0017783535352806188,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.23568736086386607,100.0,0.5260665644383606,0.3352463414100023,0.41327555181468956,9.671585126200799e-07,1.7269180102953199e-12,27,0.0026460690275352176,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.2842624394532966,100.0,0.5284695882130135,0.38462504086395666,0.4800364060404095,1.3683521727864845e-06,2.0150483911533917e-12,29,0.002203605833589418,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.34284882391556176,100.0,0.5314955035031774,0.43832906242076985,0.555355333202473,2.031201805085937e-06,2.344562670806854e-12,31,0.0021198175985383434,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.4135098407174411,100.0,0.5352778964396768,0.49576499766043725,0.6398818558398083,3.1838621162613845e-06,2.7206358116108156e-12,33,0.0023267801456945385,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.498734067153387,100.0,0.5399353396626456,0.5560172945391915,0.7344426244251044,5.311149036325585e-06,3.1498576835841584e-12,35,0.0028620771660623425,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.601522975385064,100.0,0.5455414558083846,0.6178456851013333,0.8403301959190358,9.53377071675167e-06,3.641405403186543e-12,38,0.002541669396665468,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.725496639885277,100.0,0.5520814582002184,0.6797142442161388,0.9598643676112547,1.8734667362326487e-05,4.209246272045603e-12,41,0.0026646345207033883,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,0.8750212311473027,100.0,0.5593839321182514,0.7398572579174281,1.0974993661569628,4.1290644579150525e-05,4.876470148511133e-12,45,0.0022878486079797597,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,1.0553627858009316,100.0,0.5670054055029332,0.7963891638136892,1.2621379202089291,0.0001044865000443593,5.684409005038705e-12,49,0.0023754554393614013,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,1.2728726686930016,100.0,0.5740315888486035,0.8474667430487408,1.472398597522875,0.00030458519736047764,6.713554081944552e-12,53,0.0028715731738328146,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,1.5352112586346733,100.0,0.5787642931714216,0.8915042862127897,1.7699068523025643,0.000990305748249159,8.13660896090749e-12,59,0.0024761071947796962,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,1.851617735699141,100.0,0.5784053694442814,0.9274182614413462,2.2568094864020916,0.003365792648754094,1.0368561765686985e-11,65,0.002629476542721082,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,2.2332354715824,100.0,0.5695098362965644,0.9548404307386604,3.2147248940146205,0.010986772898804521,1.4542408743281316e-11,72,0.0027773304428504357,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,2.6935044827979704,100.0,0.5510944132367731,0.9742131820368481,5.530818350920764,0.031245034852099993,2.4210664414640795e-11,81,0.002639197242181937,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,3.2486347683310455,100.0,0.529170651085912,0.9867014227841845,12.455142692935436,0.07091267185643871,5.2352299379606154e-11,91,0.0028159023530677694,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,3.918177202009464,100.0,0.5128021284263006,0.9939255214675371,38.43727561828782,0.12517658020486108,1.5656465360046562e-10,104,0.0028913949157272872,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,4.7257120855828685,100.0,0.5045508789547165,0.9975998472191095,169.14023349412275,0.1801971394611386,6.778649791704428e-10,122,0.002942053177806927,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,5.699679612338785,100.0,0.5014280641136509,0.9992026647943335,1239.9691168892346,0.2267058370988697,4.938679124697005e-09,152,0.0028974990489995744,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,6.874381488965292,100.0,0.5003326421930299,0.9997847301217493,28542.172284829918,0.2617568293703965,1.1343241159560781e-07,228,0.002993005973887817,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,8.291188991311971,100.0,0.49999999999999295,0.9999546381091188,3.5769326524525456e+21,0.2737032463001121,14206008559.81556,1999,0.018968982326320657,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
19.66894050922809,0.0384910773174718,10.0,100.0,0.49999999999999045,0.9999928955597979,4.355658143448723e+53,0.2732182298539001,1.7298764858498688e+42,1999,0.05516802452862985,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.03,100.0,0.2770425049505478,0.05635650207863996,0.0668696979459844,2.3738254023947437e-07,2.7704250495054776e-13,16,0.0011604269025770003,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.03618298899161007,100.0,0.331105111064045,0.06718588560755001,0.07989567226975419,2.566627298231046e-07,3.31105111064045e-13,16,0.002844411076450684,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.04364028974556586,100.0,0.395163118354674,0.07994317262186112,0.09531520085380336,2.81275228303112e-07,3.95163118354674e-13,17,0.0018024197295277737,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.05263453744848279,100.0,0.4708867741982444,0.09491877803785254,0.11352016968408121,3.129960585693851e-07,4.708867741982444e-13,18,0.0012877913411800162,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.06348249630256467,100.0,0.5225789348944568,0.11243045296627874,0.13495302486934616,3.5433518564189643e-07,5.601777143819898e-13,19,0.001035308744612208,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.0765662154958542,100.0,0.5230417548894197,0.1328206250161299,0.16010989976339465,4.089162682742575e-07,6.651902125413958e-13,19,0.0028122078859100607,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.09234648441385787,100.0,0.5236263624157226,0.15645090380142257,0.18954259482935942,4.821006894248364e-07,7.883510123260318e-13,20,0.0026141345307314923,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.11137906096535036,100.0,0.5243562197232988,0.18369200642733785,0.22385831753442983,5.820447313956905e-07,9.323757374958052e-13,21,0.002658144691916951,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.13433424456017132,100.0,0.5252619848512446,0.2149066243740151,0.26371570341032047,7.215462959247227e-07,1.1002801204301568e-12,22,0.002928302465284875,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.1620204830705645,100.0,0.5263863148789336,0.25042237554374647,0.30981582145522396,9.213720997148357e-07,1.2953868575574383e-12,24,0.0015359697134225711,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.19541284517858606,100.0,0.5277893628776613,0.29049264260497343,0.36288842923978215,1.2164489854701647e-06,1.5213357065430796e-12,25,0.002077280807891257,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.23568736086386607,100.0,0.5295530571225132,0.33524540398676494,0.4236775402880831,1.6678078730351174e-06,1.7821170537071012e-12,26,0.0029500019646074693,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.2842624394532966,100.0,0.5317815102340622,0.38462401345079655,0.49293678511692784,2.3866466596794887e-06,2.082167991303342e-12,28,0.0023338990007723227,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.34284882391556176,100.0,0.5345949925681904,0.4383279537791903,0.5714538133001797,3.585557738110629e-06,2.4265951546803153e-12,30,0.002139978363329627,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.4135098407174411,100.0,0.5381158074912634,0.4957638227520902,0.660134332496898,5.695673988417289e-06,2.821625520293378e-12,32,0.0022496624570837952,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.498734067153387,100.0,0.5424452259167735,0.5560160748611933,0.7601942896874538,9.659692291394834e-06,3.2754562185590246e-12,34,0.002666215418759413,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.601522975385064,100.0,0.5476298649772882,0.6178444484378266,0.8735462075991502,1.7744387235773403e-05,3.799831261874217e-12,37,0.0022645131506227123,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.725496639885277,100.0,0.5536121623930857,0.6797130237134554,1.003555105498677,3.6035308103467005e-05,4.4130429254983565e-12,40,0.0022874596752127776,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,0.8750212311473027,100.0,0.5601520616578637,0.7398560903624376,1.1565628194550683,8.275637394564907e-05,5.145960756950195e-12,43,0.0026725102679976383,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,1.0553627858009316,100.0,0.5666958486874519,0.7963880869489158,1.3451694500045017,0.00021737191086193436,6.055058331277022e-12,47,0.0025789101308467716,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,1.2728726686930016,100.0,0.572160539523615,0.8474657917917834,1.5959344709966636,0.0006422937053142564,7.253109967768214e-12,51,0.0029243744723724202,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,1.5352112586346733,100.0,0.5746437457491846,0.8915034879430813,1.9692968282071464,0.0020360533344275693,8.988788672545599e-12,56,0.0029757937472075103,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,1.851617735699141,100.0,0.5713414678618808,0.927417631178917,2.6164976218238207,0.006461426438357407,1.1874282994004066e-11,62,0.0028911847537807095,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,2.2332354715824,100.0,0.5597488156462426,0.9548399677837343,3.958953175970492,0.018888260803203133,1.7602114959479897e-11,69,0.00281573412807467,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,2.6935044827979704,100.0,0.5412244954731003,0.9742128697716007,7.313352338103725,0.04663085020209411,3.1440196075691466e-11,77,0.0028594392055459497,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,3.2486347683310455,100.0,0.5226759248260766,0.9867012323671871,17.357857490128836,0.09181512646117455,7.206425799077538e-11,87,0.00278297585273819,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,3.918177202009464,100.0,0.5102271793650285,0.9939254184758296,53.73290056931502,0.14509809232059961,2.1776855973959027e-10,99,0.0028845329351115693,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,4.7257120855828685,100.0,0.5040901504622493,0.9975997989578663,223.34841556673857,0.19453084869617582,8.942982731605962e-10,116,0.002843807709306179,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,5.699679612338785,100.0,0.5016136075797357,0.9992026457551416,1434.728466579625,0.2342137476817216,5.716501596363612e-09,142,0.0029906225876087426,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,6.874381488965292,100.0,0.5005309154669706,0.9997847240112426,24481.45297651308,0.2632209392994316,9.733284126156766e-08,208,0.0029503728240726644,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,8.291188991311971,100.0,0.49999999999999317,0.9999546365770747,1.22348970534374e+19,0.2740474632268716,48591647.97257804,1999,0.016046685087241056,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
21.664550183569176,0.04239638000698469,10.0,100.0,0.4999999999999908,0.9999928952739353,7.16495034929076e+50,0.2736770590155561,2.845604205684103e+39,1999,0.05206161272909486,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.03,100.0,0.2847699056471843,0.05635628663069259,0.06818422749868004,3.899760068232642e-07,2.847699056471843e-13,15,0.0026735644442867214,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.03618298899161007,100.0,0.34042013681409367,0.06718563137536504,0.08148883948672925,4.2310515116498933e-07,3.4042013681409365e-13,16,0.0014687653439532376,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.04364028974556586,100.0,0.4063922605198768,0.07994287362501262,0.09724780041155838,4.65521901398055e-07,4.0639226051987683e-13,17,0.0009146219380068744,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.05263453744848279,100.0,0.4844243711655439,0.09491842768957393,0.11586697506916865,5.20376228073687e-07,4.844243711655439e-13,17,0.0023786332147265198,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.06348249630256467,100.0,0.5266710839587961,0.11243004410910229,0.13780629074774725,5.921426494348398e-07,5.765006781052116e-13,18,0.0017903097932091942,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.0765662154958542,100.0,0.527084749013345,0.13282015000516645,0.1635838641530005,6.873122461646177e-07,6.848764257729302e-13,19,0.0015052083321061742,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.09234648441385787,100.0,0.527608983629223,0.1564503546651549,0.19377933029871108,8.155301463826867e-07,8.121026671571944e-13,20,0.0014039658924835852,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.11137906096535036,100.0,0.5282649414630843,0.18369137515193346,0.22903544383575575,9.91522918959796e-07,9.610495722114538e-13,21,0.0014398649245803115,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.13433424456017132,100.0,0.5290806326197619,0.21490590337126347,0.27005673698929883,1.2384687104835962e-06,1.134927670348414e-12,22,0.001607434614346828,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.1620204830705645,100.0,0.5300956594939146,0.25042155836240576,0.31760436862936786,1.5940863331004234e-06,1.337309778300541e-12,23,0.0019332155570597651,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.19541284517858606,100.0,0.5313665472117034,0.2904917249147161,0.37248814783994605,2.122035312643164e-06,1.5721644526194744e-12,24,0.002478928246007983,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.23568736086386607,100.0,0.5329706729887509,0.3352443847948694,0.4355610141781201,2.934159925942097e-06,1.8439265484272197e-12,26,0.0016519949106966704,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.2842624394532966,100.0,0.5350060312994438,0.38462289641907765,0.5077285953463663,4.23616709082144e-06,2.1576530230014375e-12,27,0.0025174529702277062,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.34284882391556176,100.0,0.5375841270651912,0.4383267484332747,0.5899970169011669,6.427740269524579e-06,2.519344497318296e-12,29,0.0021956813888870347,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.4135098407174411,100.0,0.5408141308071837,0.4957625453585731,0.6835971716617646,1.0340403956962442e-05,2.9365648246475436e-12,31,0.002205213102092999,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.498734067153387,100.0,0.5447771048996589,0.5560147487922189,0.7902495844792534,1.7857772661092326e-05,3.4195930679675905e-12,33,0.0025111027921600757,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
23.862634310993055,0.04669791450292183,0.601522975385064,100.0,0.5494880402432788,0.617843103900991,0.9126899410295936,3.3693370546501995e-05,3.983573300584295e-12,36,0.0020333628795288416,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
