theta_e_mec2,incident_photon_energy_mec2,events_requested,seed,source_run_tag,mean_scattered_energy_mec2,mean_scattered_energy_over_incident,mean_energy_gain_over_incident,mean_sampled_electron_gamma,stddev_sampled_electron_gamma,mean_photon_energy_ratio_erf,energy_hist_overflow_fraction
0.01000000000000001,1e-05,50000,2026041301,single_scatter_theta_000_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_0000e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041301_eb_256_mb_180,1.0418e-05,1.0418,0.04179999999999984,1.0152e+00,1.2416e-02,9.9999e-01,0.0000e+00
0.01047615752789666,1e-05,50000,2026041302,single_scatter_theta_001_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_0476e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041302_eb_256_mb_180,1.0433e-05,1.0433,0.04329999999999989,1.0159e+00,1.3032e-02,9.9999e-01,0.0000e+00
0.01097498765493056,1e-05,50000,2026041303,single_scatter_theta_002_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_0975e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041303_eb_256_mb_180,1.0450e-05,1.045,0.04499999999999993,1.0166e+00,1.3648e-02,9.9999e-01,0.0000e+00
0.01149756995397736,1e-05,50000,2026041304,single_scatter_theta_003_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_1498e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041304_eb_256_mb_180,1.0482e-05,1.0482,0.04820000000000002,1.0175e+00,1.4263e-02,9.9999e-01,0.0000e+00
0.01204503540258783,1e-05,50000,2026041305,single_scatter_theta_004_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_2045e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041305_eb_256_mb_180,1.0496e-05,1.0496,0.04960000000000009,1.0184e+00,1.5092e-02,9.9999e-01,0.0000e+00
0.01261856883066021,1e-05,50000,2026041306,single_scatter_theta_005_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_2619e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041306_eb_256_mb_180,1.0517e-05,1.0517,0.05169999999999986,1.0192e+00,1.5778e-02,9.9999e-01,0.0000e+00
0.01321941148466029,1e-05,50000,2026041307,single_scatter_theta_006_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_3219e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041307_eb_256_mb_180,1.0563e-05,1.0563,0.05630000000000002,1.0203e+00,1.6584e-02,9.9999e-01,0.0000e+00
0.01384886371393874,1e-05,50000,2026041308,single_scatter_theta_007_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_3849e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041308_eb_256_mb_180,1.0555e-05,1.0555,0.05549999999999988,1.0211e+00,1.7291e-02,9.9999e-01,0.0000e+00
0.0145082877849594,1e-05,50000,2026041309,single_scatter_theta_008_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_4508e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041309_eb_256_mb_180,1.0602e-05,1.0602,0.06019999999999981,1.0221e+00,1.7947e-02,9.9999e-01,0.0000e+00
0.01519911082952934,1e-05,50000,2026041310,single_scatter_theta_009_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_5199e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041310_eb_256_mb_180,1.0630e-05,1.063,0.06299999999999994,1.0232e+00,1.8915e-02,9.9999e-01,0.0000e+00
0.01592282793341093,1e-05,50000,2026041311,single_scatter_theta_010_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_5923e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041311_eb_256_mb_180,1.0636e-05,1.0636,0.06359999999999988,1.0243e+00,1.9945e-02,9.9999e-01,0.0000e+00
0.0166810053720006,1e-05,50000,2026041312,single_scatter_theta_011_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_6681e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041312_eb_256_mb_180,1.0687e-05,1.0687,0.06869999999999976,1.0254e+00,2.0844e-02,9.9999e-01,0.0000e+00
0.01747528400007684,1e-05,50000,2026041313,single_scatter_theta_012_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_7475e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041313_eb_256_mb_180,1.0723e-05,1.0723,0.07230000000000003,1.0268e+00,2.1988e-02,9.9999e-01,0.0000e+00
0.01830738280295369,1e-05,50000,2026041314,single_scatter_theta_013_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_8307e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041314_eb_256_mb_180,1.0760e-05,1.076,0.07599999999999985,1.0280e+00,2.2846e-02,9.9999e-01,0.0000e+00
0.01917910261672489,1e-05,50000,2026041315,single_scatter_theta_014_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_1_9179e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041315_eb_256_mb_180,1.0810e-05,1.081,0.08099999999999996,1.0294e+00,2.3879e-02,9.9999e-01,0.0000e+00
0.02009233002565048,1e-05,50000,2026041316,single_scatter_theta_015_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_2_0092e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041316_eb_256_mb_180,1.0848e-05,1.0848,0.08479999999999999,1.0306e+00,2.4871e-02,9.9999e-01,0.0000e+00
0.02104904144512021,1e-05,50000,2026041317,single_scatter_theta_016_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_2_1049e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041317_eb_256_mb_180,1.0887e-05,1.0887,0.08869999999999978,1.0324e+00,2.6344e-02,9.9999e-01,0.0000e+00
0.02205130739903046,1e-05,50000,2026041318,single_scatter_theta_017_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_2_2051e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041318_eb_256_mb_180,1.0939e-05,1.0939,0.09389999999999987,1.0343e+00,2.7826e-02,9.9999e-01,0.0000e+00
0.02310129700083161,1e-05,50000,2026041319,single_scatter_theta_018_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_2_3101e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041319_eb_256_mb_180,1.0972e-05,1.0972,0.09719999999999973,1.0357e+00,2.9076e-02,9.9999e-01,0.0000e+00
0.02420128264794383,1e-05,50000,2026041320,single_scatter_theta_019_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_2_4201e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041320_eb_256_mb_180,1.1031e-05,1.1031,0.1031,1.0375e+00,3.0375e-02,9.9999e-01,0.0000e+00
0.02535364493970113,1e-05,50000,2026041321,single_scatter_theta_020_mode_run_gm_none_em_thermal_pe_1_0000e_05_ge_1_0000e_01_kte_2_5354e_02_sh_1_0000e_00_st_1_0000e_01_si_beam_ms_16_seed_2026041321_eb_256_mb_180,1.1070e-05,1.107,0.107,1.0394e+00,3.2489e-02,9.9999e-01,0.0000e+00
