model,d_ratio,theta,kTe_keV,tau_T,l_diss_local,eta,p_sc,A_model,A_required,l_s_over_l_diss,l_c_over_l_diss,intrinsic_seed_over_l_diss,reprocessed_seed_over_l_diss,pair_production_rate_unit_ldiss2,pair_annihilation_rate,energy_log_residual,root_method,max_scatter,last_scatter_order,last_difmax,exact_angles,max_tau_grid,max_frequency_grid,seed_bins
compPSc,0.25,0.8182261084470004,418.1135414164172,0.02850069688881714,0.20423503314467376,0.5765465756406343,0.05367609942932594,1.4283480675281703,1.4279743779899665,0.7323539109539179,1.0457826204629401,0.25,0.48235391095391783,3.0698617101984077e+31,1.2804991436715183e+30,0.00026165781172387534,continuation,2000,7,0.00022633031899646773,True,60,100,1200
compPSc,0.25,0.9045585157672225,462.2294015570507,0.02411936929411807,0.14360858690388545,0.5784614131008028,0.04581325616973231,1.421032937864414,1.4216905531636184,0.7308114515346147,1.0389877367905531,0.25,0.4808114515346147,4.041563290026875e+31,8.335088237597382e+29,-0.0004626656887387443,continuation,2000,6,0.001625804047483078,True,60,100,1200
compPSc,0.25,1.0,511.0,0.0203967626863436,0.10173996725142527,0.5804362278329424,0.03903009313747052,1.415210689985896,1.415780293260761,0.7297483271715097,1.0331633006494296,0.25,0.47974832717150967,5.20893254951859e+31,5.39177698759513e+29,-0.00040240557876880176,continuation,2000,6,0.0005892873969034295,True,60,100,1200
compPSc,1.0,0.020000000000000004,10.220000000000002,2.0949797322339547,1.3597656438459132e+23,0.6091492517730502,0.9464344721395442,1.4182439415649402,1.4186680613971023,3.2398577196798426,4.5962826703806385,1.0,2.2398577196798426,4.39480593739791e-14,1.8489626061836906e+34,-0.00029900105105774616,global,2000,90,0.0027846775926581857,True,60,100,1200
compPSc,1.0,0.022110233502181487,11.29832931961474,1.9230454294362629,5.318163231983549e+21,0.6023140093743892,0.9336416210946202,1.4123622894752748,1.4120540864418347,3.1289108119996376,4.4181912981961275,1.0,2.1289108119996376,5.505016057827053e-10,1.5569759935320656e+34,0.00021824192586561637,continuation,2000,82,0.00287577273337497,True,60,100,1200
compPSc,1.0,0.02444312127604943,12.49043497206126,1.757552193346071,7.131365252431211e+19,0.5955533095257033,0.9182801365555956,1.403500289719306,1.403209916495879,3.017037644062865,4.233537140590376,1.0,2.017037644062865,2.5553633988703625e-06,1.299565074264961e+34,0.0002069135771981674,continuation,2000,75,0.002813488467406772,True,60,100,1200
compPSc,1.0,0.027022155946779643,13.808321688804398,1.6016448823761615,1.4569592630661583e+18,0.5890651998806727,0.900361905970258,1.3924816663846549,1.3920252178926407,2.9069335675481804,4.046524832765687,1.0,1.9069335675481804,0.005079618700847689,1.0782660499448382e+34,0.00032784871079326127,continuation,2000,69,0.0025573788507808723,True,60,100,1200
compPSc,1.0,0.029873308885782997,15.265260840635111,1.4553369044279776,4.3486077147891576e+16,0.5829466913283791,0.8797423274962108,1.378783212142401,1.3783236516133108,2.799484434416874,3.85859560828009,1.0,1.7994844344168741,4.702748924348711,8.893081179740449e+33,0.0003333643243121499,continuation,2000,63,0.0025904628010000085,True,60,100,1200
compPSc,1.0,0.03302529174737275,16.875924082907478,1.3185608195442926,1820805587863524.5,0.5772782517082135,0.8563342153849834,1.3620153608789227,1.3619933217607336,2.6954126960772133,3.6711340914462585,1.0,1.6954126960772133,2199.044411517186,7.290564481328291e+33,1.61813861533869e-05,continuation,2000,57,0.0029989730333528975,True,60,100,1200
compPSc,1.0,0.03650984560060392,18.656531101908605,1.1929066163812077,100886334629219.7,0.5721821595872179,0.8305062611606464,1.343458993597617,1.3432881778260917,2.5966231007870095,3.488013113557318,1.0,1.5966231007870095,585369.2110408078,5.957918570589982e+33,0.00012715433262363467,continuation,2000,53,0.0024115811598358202,True,60,100,1200
compPSc,1.0,0.040362060567897325,20.625012950195533,1.0760985358910347,7339070755430.094,0.5676324760650774,0.8019760125304384,1.3214743187864506,1.3220074033008278,2.502073396724678,3.307759554072074,1.0,1.5020733967246782,89843680.77414958,4.839156699968688e+33,-0.00040331999812921304,continuation,2000,48,0.00283589362836251,True,60,100,1200
compPSc,1.0,0.04462072918927006,22.801192615717003,0.9707281718829693,656925888751.3672,0.5637538161636837,0.7717365321507624,1.299215930311354,1.2989373898470187,2.4144367579114574,3.136202180272207,1.0,1.4144367579114574,9104354841.298485,3.928999110968767e+33,0.00021441418660036532,continuation,2000,44,0.0028865345627618532,True,60,100,1200
compPSc,1.0,0.04932873707061831,25.206984643085956,0.8731372955474698,72772398490.75005,0.5604481193565749,0.7391791807336372,1.2736624993816879,1.2736535027119074,2.3312923472778255,2.9692586639558667,1.0,1.3312923472778255,598613034462.9465,3.170148066678374e+33,7.063646420881056e-06,continuation,2000,41,0.0023283085917197963,True,60,100,1200
compPSc,1.0,0.05453349474995434,27.866615817226666,0.7842185322397047,9624562025.9144,0.557760744884157,0.7050055103079474,1.246610684569292,1.2467466708283257,2.25382120339763,2.809944081978286,1.0,1.2538212033976301,27518572154143.78,2.549105719632707e+33,-0.00010907883611166318,continuation,2000,38,0.0020581249087969905,True,60,100,1200
compPSc,1.0,0.06028741513057389,30.80686913172326,0.7033335254387919,1489281644.7729542,0.5556774702547628,0.6695340386189448,1.2183631166555127,1.2185197078992176,2.1818966935677304,2.6586841217124197,1.0,1.1818966935677306,920899344448699.1,2.042517741910293e+33,-0.00012851766391280993,continuation,2000,35,0.002038776512010683,True,60,100,1200
compPSc,1.0,0.06664844128899688,34.05735349867741,0.6298761924307391,264865231.4133641,0.5541798464405681,0.6331046517570664,1.1892858019323769,1.1892926249144347,2.1153527375811523,2.5157734098978244,1.0,1.1153527375811525,2.3244294270142572e+16,1.630670708933277e+33,-5.737025090962604e-06,continuation,2000,32,0.002311352315690311,True,60,100,1200
compPSc,1.0,0.07368062997280773,37.650801916104754,0.5632727275122298,53202035.071523905,0.5532451919736513,0.5960686596231441,1.1597963237210496,1.1593929090879729,2.0539905466495605,2.38138207511923,1.0,1.0539905466495605,4.5822473102422394e+17,1.2969851847705609e+33,0.0003478928165399301,continuation,2000,30,0.001806657947731457,True,60,100,1200
compPSc,1.0,0.08145479666433054,41.62340109547291,0.502251875518363,12075828.223523123,0.5528416300971115,0.5583040063492637,1.1286631764028259,1.128762014450469,1.9968900659697155,2.254013653500106,1.0,0.9968900659697156,7.026125843445672e+18,1.0245892084970531e+33,-8.756706366783802e-05,continuation,2000,27,0.0027127377126765894,True,60,100,1200
compPSc,1.0,0.0900492287060531,46.01515586879314,0.44719204201028206,3013845.6072003287,0.5529530979423068,0.5206499246865999,1.0980407492834343,1.0981138538959498,1.9446338093567666,2.1354293268091205,1.0,0.9446338093567664,8.874821577697468e+19,8.061235927124418e+32,-6.657510581150373e-05,continuation,2000,25,0.0026711819143177768,True,60,100,1200
compPSc,1.0,0.09955047366910884,50.87029204491462,0.39730227340335955,824378.5307142179,0.5535425694935884,0.48322075206484694,1.0675741019033544,1.0675741886232895,1.8966630005585947,2.0248284639131553,1.0,0.8966630005585948,9.279591476994154e+20,6.306410014236294e+32,-8.123083103015091e-08,continuation,2000,23,0.002952882494812867,True,60,100,1200
compPSc,1.0,0.11005421090383831,56.23770177186138,0.35221067783136967,244350.23964736934,0.5545707314692783,0.44635588571168705,1.037743310255208,1.0374468349120725,1.8527786531751345,1.9221593495291955,1.0,0.8527786531751345,8.214464341688786e+21,4.9046134787118765e+32,0.0002857331853114193,continuation,2000,22,0.001794876343548718,True,60,100,1200
compPSc,1.0,0.12166621504910963,62.171435890095026,0.31133166816131214,78512.1288851253,0.5559992713049078,0.41016221518580354,1.008161289844279,1.0078422380787315,1.812538693070095,1.8267530530280633,1.0,0.8125386930700951,6.14143867437879e+22,3.785677611691399e+32,0.0003165190574244594,continuation,2000,20,0.0024895611493002115,True,60,100,1200
compPSc,1.0,0.134503421203122,68.73124823479534,0.2743995480073418,27049.489965785815,0.5577802393966479,0.37495467247951497,0.9792515967576639,0.9790364944789808,1.7757881632991377,1.7385614183336557,1.0,0.7757881632991378,3.962567512001661e+23,2.8993112174463114e+32,0.00021968399901005692,continuation,2000,19,0.0017159086073682299,True,60,100,1200
compPSc,1.0,0.14869510248216478,75.9831973683862,0.24114751845045734,9952.50157166651,0.5598592135710755,0.3410137776864961,0.9513791750348373,0.9512736859108933,1.7423529397192614,1.6574545031244223,1.0,0.7423529397192614,2.223730312573797e+24,2.2026557431918556e+32,0.00011088635895408792,continuation,2000,18,0.0012335707671675019,True,60,100,1200
compPSc,1.0,0.1643841718255734,84.00031180286801,0.21131071284521416,3895.995176396644,0.562178316754845,0.3085780020623897,0.9248372136698806,0.9247590767022551,1.7120461649261853,1.583230230748776,1.0,0.7120461649261853,1.093310278454242e+25,1.6595114454958704e+32,8.449083519338685e-05,continuation,2000,16,0.002626536204343884,True,60,100,1200
compPSc,1.0,0.18172862115630756,92.86332541087317,0.1846288418911548,1610.4820864440956,0.5646787228706679,0.2778388134037625,0.8998429431898447,0.8996552103786151,1.684672798194865,1.5156246606791315,1.0,0.684672798194865,4.779248133513327e+25,1.2395709112189035e+32,0.0002086501856514987,continuation,2000,15,0.0023441835792809068,True,60,100,1200
compPSc,1.0,0.2009031123897719,102.66149043117345,0.16073176605033224,703.631561787909,0.5673260486731969,0.24879324795657076,0.8757090342670526,0.8759579752729022,1.6599246655533477,1.4540242491436597,1.0,0.6599246655533476,1.850848573632193e+26,9.163502698541462e+31,-0.00028423325457381656,continuation,2000,14,0.002270773348312662,True,60,100,1200
compPSc,1.0,0.22210073631264324,113.4934762557607,0.13962345226686307,321.7694044750134,0.5700309516741292,0.2218399338357262,0.8541186172708084,0.8539953932847024,1.6378488402731528,1.3987153644899648,1.0,0.6378488402731529,6.492203263722447e+26,6.721738333893103e+31,0.00014428075123590367,continuation,2000,13,0.0024349319529257977,True,60,100,1200
compPSc,1.0,0.245534957043949,125.46836304945795,0.1208479166956458,154.42348789939265,0.5727960015288681,0.19675039339645461,0.8334217875858718,0.8335673883570224,1.6180477136333127,1.3487518068903717,1.0,0.6180477136333128,2.0451042846270018e+27,4.876881167790947e+31,-0.0001746871228944526,continuation,2000,12,0.002911760611033194,True,60,100,1200
compPSc,1.0,0.2714417616594907,138.70674020799976,0.104369703175635,76.95083193607744,0.5755404857934646,0.1737871525480984,0.8151532841439308,0.8148877189270979,1.6005139542106122,1.3042391652576752,1.0,0.6005139542106122,5.925872266078924e+27,3.5089640986747485e+31,0.00032583869814588974,continuation,2000,12,0.0008915161350578552,True,60,100,1200
compPSc,1.0,0.3000820366267416,153.34192071626498,0.08981189693772955,40.03823189305214,0.5782941028703498,0.15269903647551808,0.7975668034613803,0.7977297886815021,1.5849316012984742,1.2643471513784668,1.0,0.5849316012984742,1.55690882447719e+28,2.4958182805958777e+31,-0.0002043321868693965,continuation,2000,11,0.001272975789858671,True,60,100,1200
compPSc,1.0,0.3317441949813717,169.52128363548096,0.07711658241736961,21.551966829237855,0.5809865390819923,0.13363958191629766,0.782092072705798,0.7822192405469042,1.5712575006434926,1.2290678488569795,1.0,0.5712575006434926,3.7881110919454617e+28,1.7595293954969927e+31,-0.00016258636028393495,continuation,2000,10,0.0021255977360172536,True,60,100,1200
compPSc,1.0,0.36674708070156736,187.40775823850095,0.06607180393347954,11.952737817665593,0.5836041964957845,0.11650551484677818,0.7685369650404336,0.7682634293224491,1.5593068540883204,1.1979584310878928,1.0,0.5593068540883203,8.603971428878591e+28,1.229231685373592e+31,0.00035598080515400097,continuation,2000,10,0.0006470320490687579,True,60,100,1200
compPSc,1.0,0.4054431795277526,207.1814647386816,0.056444790639209985,6.844047523889183,0.5861761436525911,0.10111535700648255,0.755892323682856,0.7556965606111137,1.548891623425722,1.1704920725821821,1.0,0.5488916234257218,1.8137916409242903e+29,8.495978978313175e+30,0.0002590162905680244,continuation,2000,9,0.001409383071783748,True,60,100,1200
compPSc,1.0,0.4482221685612749,229.04152813481147,0.04811561631534963,4.014297905007385,0.5886695755061331,0.08742966520650797,0.7447390524364194,0.7444873546845513,1.5398963523850846,1.1464333618755613,1.0,0.5398963523850846,3.6097976366090495e+29,5.81704004866248e+30,0.0003380248336467875,continuation,2000,9,0.00042148272367619334,True,60,100,1200
compPSc,1.0,0.49551484038719684,253.2080834378576,0.04092632266889567,2.408972853479429,0.5910912979727351,0.07531958281043838,0.7348296483552141,0.7345235211908978,1.5321828164590103,1.1254243174536596,1.0,0.5321828164590104,6.798142381614679e+29,3.9450641381324945e+30,0.00041668289842133763,continuation,2000,8,0.0012698966781804714,True,60,100,1200
compPSc,1.0,0.5477974412378552,279.92449247254405,0.0347355259560124,1.4730973624733674,0.5934480041746005,0.06465518486458999,0.7259568176633419,0.7256945193342297,1.5256218377399815,1.10713540622452,1.0,0.5256218377399816,1.2211807953758802e+30,2.6499816686463725e+30,0.0003613792448387689,continuation,2000,8,0.00038927636775538894,True,60,100,1200
compPSc,1.0,0.605596466883326,309.4597945773796,0.029417077107066848,0.9199724190017745,0.5957574425338142,0.05530782199064288,0.7178642922999425,0.7178886907912124,1.520103423317443,1.0912650564325994,1.0,0.5201034233174432,2.0831047814992393e+30,1.7630341730845188e+30,-3.398703197494707e-05,continuation,2000,7,0.0016830737031247173,True,60,100,1200
compPSc,1.0,0.6694939645443228,342.11141588214895,0.024876817190449395,0.5854819771172112,0.5979951387641446,0.04718461943995167,0.7111086068516548,0.7110389232433136,1.5155149072844876,1.0775900878347524,1.0,0.5155149072844877,3.394074244321524e+30,1.1634518100732285e+30,9.799772094277053e-05,continuation,2000,7,0.0005490704090791532,True,60,100,1200
compPSc,1.0,0.7401333942188094,378.20816444581163,0.02099155421539598,0.38168768582052365,0.6002215573213193,0.04012302568938153,0.7047088421087528,0.704995749351371,1.5117681717173275,1.0657901350654093,1.0,0.5117681717173274,5.220191744969252e+30,7.605061896863857e+29,-0.00040704591347375695,continuation,2000,7,0.0001630777222641318,True,60,100,1200
compPSc,1.0,0.8182261084470004,418.1135414164172,0.017700241966075475,0.2539627846366752,0.602386827426023,0.03405784770261833,0.6998971597526877,0.6997249058752528,1.50875998015796,1.055716935104377,1.0,0.5087599801579602,7.657492490163043e+30,4.9388602810734725e+29,0.0002461434161904616,continuation,2000,6,0.0013131280032255051,True,60,100,1200
compPSc,1.0,0.9045585157672225,462.2294015570507,0.014892523566356996,0.17159952702775733,0.6045792694620317,0.028821249711358354,0.6951067565761477,0.6950656767921841,1.5064275632485211,1.0470660937877339,1.0,0.506427563248521,1.0791522650252432e+31,3.177714674905134e+29,5.910027128951131e-05,continuation,2000,6,0.0004615840256436516,True,60,100,1200
compPSc,1.0,1.0,511.0,0.012512008909422953,0.11667445983188145,0.6067895006719543,0.02433477051814148,0.6908562687095295,0.6909610161277477,1.5046968630353352,1.0396868734471298,1.0,0.5046968630353353,1.4904311782936603e+31,2.028913466956812e+29,-0.0001516082040197606,continuation,2000,6,0.00015432822881870893,True,60,100,1200
compPSc,3.0,0.020000000000000004,10.220000000000002,1.49422649512979,9.69841292944252e+22,0.5851456312402746,0.8856325956022416,1.158710970892776,1.1582790272826973,6.553216366378094,7.59045307842147,3.0,3.553216366378094,3.41968907578723e-18,9.405921334997783e+33,0.00037284892504756205,global,2000,74,0.0026374140070272787,True,60,100,1200
compPSc,3.0,0.022110233502181487,11.29832931961474,1.334288121472641,8.65767011778814e+22,0.5775285524635864,0.8592600288139755,1.1306885058658804,1.1306794217846226,6.281403350124191,7.102253507914411,3.0,3.281403350124191,2.9834941256115555e-14,7.49552518684417e+33,8.03414707262619e-06,continuation,2000,67,0.0026827645242675346,True,60,100,1200
compPSc,3.0,0.02444312127604943,12.49043497206126,1.1880155331537394,7.470386197438648e+21,0.5706104952654706,0.8294082678279642,1.0991418158880248,1.0995099013715435,6.0230503521885215,6.622403498690641,3.0,3.0230503521885215,1.0639952741387617e-10,5.9378033080392e+33,-0.0003348283714678252,continuation,2000,61,0.0025612972285269132,True,60,100,1200
compPSc,3.0,0.027022155946779643,13.808321688804398,1.0577782146908692,1.5938973403461688e+20,0.564640949851393,0.7970519725807247,1.0658394445829737,1.0658368579198338,5.785386557697654,6.166278230508111,3.0,2.7853865576976538,1.8512369723386325e-07,4.703083692417789e+33,2.4268817332285093e-06,continuation,2000,55,0.0029354561479464024,True,60,100,1200
compPSc,3.0,0.029873308885782997,15.265260840635111,0.9390883007808978,4.831536370793595e+18,0.5594610460511994,0.7617031951241305,1.0290785220278726,1.0292074339558845,5.562159838403339,5.7246162545355785,3.0,2.5621598384033395,0.00015862349916882885,3.7028663097593505e+33,-0.00012526143688211614,continuation,2000,51,0.002238996544669843,True,60,100,1200
compPSc,3.0,0.03302529174737275,16.875924082907478,0.8337162029010792,1.943266242172268e+17,0.5552339668956907,0.7246087173399014,0.9910062482329932,0.9909564501047685,5.358771011104099,5.3103086980880585,3.0,2.358771011104099,0.07718496172892143,2.914723119332313e+33,5.0251327411006114e-05,continuation,2000,46,0.002705249202307736,True,60,100,1200
compPSc,3.0,0.03650984560060392,18.656531101908605,0.7401675714645769,1.0010587511073154e+16,0.5519159100995962,0.6862552976179488,0.9520183896311323,0.9516178663967653,5.173934150437912,4.923608177117086,3.0,2.1739341504379124,22.888779890967,2.2937272590343567e+33,0.0004207980794743496,continuation,2000,42,0.0028066905386676167,True,60,100,1200
compPSc,3.0,0.040362060567897325,20.625012950195533,0.6552109969655415,662726619087081.9,0.5493557310038166,0.6461680241518769,0.9106330687499518,0.9107407579879399,5.002138613405273,4.55565151233346,3.0,2.0021386134052728,4084.690269153359,1.7940228093530505e+33,-0.00011825056068415881,continuation,2000,39,0.0022673711871549285,True,60,100,1200
compPSc,3.0,0.04462072918927006,22.801192615717003,0.581691864369836,51816623700833.22,0.5477031428823457,0.6067320363197346,0.8711240955695223,0.8707595589278804,4.850712826517781,4.223804561304435,3.0,1.8507128265177812,525453.6578411906,1.4108233624584058e+33,0.00041855452977302516,continuation,2000,36,0.0021157852742471244,True,60,100,1200
compPSc,3.0,0.04932873707061831,25.206984643085956,0.5149251616446222,4973397160358.24,0.5467157647077949,0.5664825550378394,0.8301148051173014,0.8302034288781113,4.710376547112831,3.9105707607201103,3.0,1.710376547112831,44575519.415060066,1.102561178015885e+33,-0.00010675514980133947,continuation,2000,33,0.0022471081336105964,True,60,100,1200
compPSc,3.0,0.05453349474995434,27.866615817226666,0.4564840232644547,551225884612.5297,0.5464498005979361,0.5272710467871002,0.7908768074770056,0.7909279645632313,4.5854868378085545,3.626789771159408,3.0,1.5854868378085545,2842533574.7639914,8.637037580927948e+32,-6.46819217488228e-05,continuation,2000,30,0.0028490758816552705,True,60,100,1200
compPSc,3.0,0.06028741513057389,30.80686913172326,0.4046756286489569,70313235712.82657,0.5468023359626395,0.4889757224950696,0.7528323028759765,0.752796336824642,4.472969641276691,3.367235160680926,3.0,1.4729696412766913,136767570195.72314,6.761721813574878e+32,4.777546121670815e-05,continuation,2000,28,0.0024368973461289033,True,60,100,1200
compPSc,3.0,0.06664844128899688,34.05735349867741,0.35822688309633655,10322142131.768936,0.5477015354340056,0.45146341648048693,0.7154107893198927,0.7156634452301468,4.370476392782596,3.1277901925558163,3.0,1.3704763927825958,4950311889696.249,5.274389908251579e+32,-0.00035309966007276023,continuation,2000,26,0.0023118649318433914,True,60,100,1200
compPSc,3.0,0.07368062997280773,37.650801916104754,0.3175701267248591,1684236885.3847337,0.5491245825060944,0.41587817463100174,0.6807257413736282,0.6806314652654993,4.279607746212443,2.9128356910661566,3.0,1.2796077462124436,145335096407960.75,4.122653660109748e+32,0.00013850311706539904,continuation,2000,24,0.0025134262889749672,True,60,100,1200
compPSc,3.0,0.08145479666433054,41.62340109547291,0.2811193672348376,308541873.10812235,0.5509982178840684,0.38155967776116295,0.6472327786544124,0.647029270012244,4.197034424409127,2.7156041198416956,3.0,1.1970344244091269,3371785609290365.5,3.20987541333197e+32,0.0003144782682229067,continuation,2000,23,0.00147153711811375,True,60,100,1200
compPSc,3.0,0.0900492287060531,46.01515586879314,0.24849150540398363,63010366.65781862,0.5532870831352784,0.34871397784943026,0.6151887103079856,0.615035816701598,4.122199008443494,2.535300033764562,3.0,1.122199008443494,6.269206561861677e+16,2.4890670348387398e+32,0.00024856211824427464,continuation,2000,21,0.002023976265122515,True,60,100,1200
compPSc,3.0,0.09955047366910884,50.87029204491462,0.21933199245871404,14173518.539548352,0.5559542615618767,0.317502713173931,0.5848089795050024,0.5847840597955344,4.05455020009918,2.371036326658795,3.0,1.05455020009918,9.567285155168145e+17,1.921958786506176e+32,4.2612615900534415e-05,continuation,2000,20,0.0013571047557399166,True,60,100,1200
compPSc,3.0,0.11005421090383831,56.23770177186138,0.19331345233738648,3494645.471118502,0.5589618017010187,0.2880432111879767,0.5562655319626765,0.5563625485501559,3.9935481834525035,2.2218606451034804,3.0,0.9935481834525033,1.2098113586850464e+19,1.477487804133983e+32,-0.0001743917656303567,continuation,2000,18,0.0024924924671285383,True,60,100,1200
compPSc,3.0,0.12166621504910963,62.171435890095026,0.17013427944078083,935035.6759397999,0.5622692895244594,0.26041058606150513,0.5296877869095233,0.5298189800797402,3.9386658001024255,2.0867798970852207,3.0,0.9386658001024253,1.2930767959877845e+20,1.1305263299531832e+32,-0.00024764951952150574,continuation,2000,17,0.0020238243045815596,True,60,100,1200
compPSc,3.0,0.134503421203122,68.73124823479534,0.14951722620695876,270296.8501471143,0.5658334568025102,0.23464150130893102,0.505165302260617,0.5051649848708605,3.889392923969914,1.9647851175940938,3.0,0.8893929239699141,1.1782258480609085e+21,8.608163666773218e+31,6.282891060989427e-07,continuation,2000,16,0.0017665980577569597,True,60,100,1200
compPSc,3.0,0.14869510248216478,75.9831973683862,0.1310176934660124,84538.75644789584,0.5696265000478467,0.21048537468113426,0.4820136774739205,0.4821426403063985,3.8447390796576135,1.8537126511553144,3.0,0.8447390796576134,9.097649904839099e+21,6.501909654673634e+31,-0.0002675143664337966,continuation,2000,15,0.0016671141787192752,True,60,100,1200
compPSc,3.0,0.1643841718255734,84.00031180286801,0.11464056656305101,28241.247420502354,0.5735874205629329,0.18821665189645043,0.46103156500006454,0.46099183654946996,3.804862766833376,1.7540106747012156,3.0,0.804862766833376,6.124154209953263e+22,4.884429767056193e+31,8.61766643936127e-05,continuation,2000,14,0.001733535267759262,True,60,100,1200
compPSc,3.0,0.18172862115630756,92.86332541087317,0.10001980658606807,10093.816154936236,0.5776891159132882,0.16757586368873267,0.4415109590791451,0.4414506190936047,3.7689245914851695,1.6637940942282392,3.0,0.7689245914851693,3.5705368954096034e+23,3.6378459636934505e+31,0.0001366763563126245,continuation,2000,13,0.001997498869941963,True,60,100,1200
compPSc,3.0,0.2009031123897719,102.66149043117345,0.08701076951951262,3839.5602881026634,0.5818872875699945,0.1485567283012813,0.42347345274965903,0.4234976585751441,3.7366523186034577,1.5824635078379474,3.0,0.7366523186034577,1.8215500792950707e+24,2.685369784982941e+31,-5.7158562241375226e-05,continuation,2000,12,0.0025808576735164273,True,60,100,1200
compPSc,3.0,0.22210073631264324,113.4934762557607,0.07547433952376319,1544.0532017574048,0.5861366046764254,0.13113238584852382,0.40691628887168924,0.4070936823585664,3.7077777137751715,1.5094128828677613,3.0,0.7077777137751717,8.238326123718704e+24,1.9640995699496672e+31,-0.00043585090098421974,continuation,2000,12,0.0007859013794818247,True,60,100,1200
compPSc,3.0,0.245534957043949,125.46836304945795,0.0653725294046945,651.7272941497066,0.5903584341542396,0.1154085639956357,0.39246762853169587,0.3923246574711484,3.6822906669175355,1.4446534246076288,3.0,0.6822906669175357,3.3598709493379835e+25,1.4271000314866658e+31,0.0003643538925625795,continuation,2000,11,0.0012309843108909155,True,60,100,1200
compPSc,3.0,0.2714417616594907,138.70674020799976,0.05637677461141584,290.39398424913804,0.5945727766922878,0.10101066752539134,0.37876328569803525,0.37882985630642885,3.6594002736555558,1.3862900798366407,3.0,0.6594002736555559,1.2141022076860412e+26,1.023836196687674e+31,-0.000175742373772784,continuation,2000,10,0.002228815582344672,True,60,100,1200
compPSc,3.0,0.3000820366267416,153.34192071626498,0.04851316921503051,134.7590367510564,0.5986885133075076,0.08809618700693056,0.36672509121406877,0.36674688651764115,3.6392473256546,1.3346826259514766,3.0,0.6392473256545999,4.0100401415735096e+26,7.282232089504513e+30,-5.943050107024316e-05,continuation,2000,10,0.0006904203237914008,True,60,100,1200
compPSc,3.0,0.3317441949813717,169.52128363548096,0.04162539618771228,65.26077982746791,0.6026862361026308,0.07651437716762466,0.35595099457060736,0.3559270733934624,3.6214821040570007,1.2889835266438068,3.0,0.6214821040570009,1.2036860285357819e+27,5.126461943108392e+30,6.72058270383199e-05,continuation,2000,9,0.0016306124358648247,True,60,100,1200
compPSc,3.0,0.36674708070156736,187.40775823850095,0.03561200503084379,32.77704371208053,0.6065353528934722,0.06618296652984323,0.346354240585952,0.3462870315610292,3.6058917162895208,1.248673538564403,3.0,0.6058917162895207,3.323951735827565e+27,3.5710363402599685e+30,0.00019406589770608538,continuation,2000,9,0.0005003825038906604,True,60,100,1200
compPSc,3.0,0.4054431795277526,207.1814647386816,0.030356983361615728,17.06977111206333,0.6102364328043376,0.056976358424174145,0.3375367691147847,0.33770360665076365,3.5922260008369014,1.2131076763872708,3.0,0.5922260008369016,8.433882105684304e+27,2.4574399900888242e+30,-0.0004941574744692155,continuation,2000,8,0.0016146757196039594,True,60,100,1200
compPSc,3.0,0.4482221685612749,229.04152813481147,0.025839877792948347,9.100193898741697,0.6137051296802591,0.04892236655382087,0.3302794945329623,0.3301997377219237,3.5804488229471,1.1822632622639027,3.0,0.5804488229470998,2.025860638895378e+28,1.6776866875837497e+30,0.000241511943241517,continuation,2000,8,0.00051360026983702,True,60,100,1200
compPSc,3.0,0.49551484038719684,253.2080834378576,0.02191525047902688,4.996292211805721,0.6170058562780388,0.041814289777788005,0.32357103014879396,0.3235774750957014,3.5702357627793075,1.155247873616504,3.0,0.5702357627793078,4.531540198741926e+28,1.1312054735426499e+30,-1.9917984374247038e-05,continuation,2000,7,0.0023580140344933295,True,60,100,1200
compPSc,3.0,0.5477974412378552,279.92449247254405,0.018546284027326634,2.806300535122413,0.6200913843445487,0.03562701721706463,0.31787038566397274,0.3178119219212523,3.5614985525292884,1.1318866998990913,3.0,0.5614985525292883,9.592693449603866e+28,7.554555641476672e+29,0.00018394012917358042,continuation,2000,7,0.0007989613889186586,True,60,100,1200
compPSc,3.0,0.605596466883326,309.4597945773796,0.015649724145708796,1.6237988382152295,0.6229979137833379,0.030241655931775635,0.3127556828139162,0.31278908912193704,3.5540541545152204,1.111669361680852,3.0,0.5540541545152206,1.8923898649210615e+29,4.9897072516178595e+29,-0.00010680708896090775,continuation,2000,7,0.0002441592605700917,True,60,100,1200
compPSc,3.0,0.6694939645443228,342.11141588214895,0.013176830254072274,0.9696625628251001,0.6257178635251751,0.02559427563363348,0.30837216153862224,0.30844843742212485,3.5477824234151565,1.0943079448160844,3.0,0.5477824234151565,3.471677828149724e+29,3.2642294058771914e+29,-0.00024731950917312236,continuation,2000,6,0.001988150270355396,True,60,100,1200
compPSc,3.0,0.7401333942188094,378.20816444581163,0.011070562809741202,0.5952779000698307,0.6282697113883371,0.02159872221959047,0.30459265406027636,0.3047085783577605,3.5425455918892355,1.07944403107212,3.0,0.5425455918892353,5.969163088115379e+29,2.115207431957685e+29,-0.00038051555688750773,continuation,2000,6,0.0007022781848990687,True,60,100,1200
compPSc,3.0,0.8182261084470004,418.1135414164172,0.009287484574892889,0.3732574079484887,0.6306549388376215,0.018188828698282644,0.3015500287239333,0.3015078899086782,3.53822799610728,1.0668036571221169,3.0,0.5382279961072797,9.759951801970341e+29,1.359767148660871e+29,0.00013975047510931323,continuation,2000,6,0.00023569524692711774,True,60,100,1200
