f_corona,g_feedback,kTe_keV,tau_T
0.1,0.1,30.179315402737984,0.19110258716465198
0.1,0.1,30.688644610193187,0.18757322711989094
0.1,0.1,31.206569646881267,0.18408647520000057
0.1,0.1,31.73323558259032,0.18064455292891296
0.1,0.1,32.268789935417146,0.17697134786786073
0.1,0.1,32.81338271308677,0.173234888014163
0.1,0.1,33.36716645496928,0.1695447049930434
0.1,0.1,33.93029627480585,0.16589764458689865
0.1,0.1,34.50292990415581,0.1622883722467489
0.1,0.1,35.08522773657688,0.1593952656672236
0.1,0.1,35.67735287255113,0.15629955067037885
0.1,0.1,36.2794711651691,0.15323085191416233
0.1,0.1,36.891751266584954,0.15020557539921614
0.1,0.1,37.51436467525557,0.14722425964083907
0.1,0.1,38.14748578397694,0.14428551896450398
0.1,0.1,38.79129192873127,0.14133225365259242
0.1,0.1,39.44596343835841,0.1381511084121588
0.1,0.1,40.11168368506564,0.13501519373039186
0.1,0.1,40.78863913578985,0.13237200028276105
0.1,0.1,41.47701940442654,0.12989276189346066
0.1,0.1,42.17701730494035,0.12745423511495188
0.1,0.1,42.888828905371845,0.12494774411584295
0.1,0.1,43.61265358275578,0.12232055776195164
0.1,0.1,44.348694078966226,0.1197374027044835
0.1,0.1,45.09715655750422,0.11719652906586014
0.1,0.1,45.858250661243666,0.11469435742491077
0.1,0.1,46.632189571151955,0.11223343222675436
0.1,0.1,47.419190066001484,0.10993412096945876
0.1,0.1,48.21947258308911,0.10772982562820806
0.1,0.1,49.033261279979975,0.10556756507020243
0.1,0.1,49.8607840972938,0.1034426521937761
0.1,0.1,50.70227282255049,0.10135393947134985
0.1,0.1,51.55796315509344,0.09930357634200003
0.1,0.1,52.42809477210838,0.09710215924409664
0.1,0.1,53.312911395756565,0.09490739717195243
0.1,0.1,54.212660861440824,0.09275492514277402
0.1,0.1,55.12759518722379,0.09089362095277316
0.1,0.1,56.05797064441765,0.08912619285448978
0.1,0.1,57.00404782936526,0.0873797410127787
0.1,0.1,57.96609173643265,0.08549234061863178
0.1,0.1,58.944371832233415,0.08364421135320431
0.1,0.1,59.93916213110589,0.08183411526588721
0.1,0.1,60.950741271863855,0.08006084037673993
0.1,0.1,61.97939259584283,0.07832319852873752
0.1,0.1,63.025404226263404,0.07656637601431655
0.1,0.1,64.08906914893406,0.07495631612843004
0.1,0.1,65.17068529431577,0.07338116043832696
0.1,0.1,66.27055562097186,0.07183996914472537
0.1,0.1,67.38898820042604,0.07033150693896398
0.1,0.1,68.52629630345271,0.06885512525171295
0.1,0.1,69.68279848782338,0.06733017498493567
0.1,0.1,70.85881868753421,0.06576667236664743
0.1,0.1,72.05468630353916,0.06424005695344687
0.1,0.1,73.27073629601465,0.06283052442995819
0.1,0.1,74.5073092781812,0.06153451266382404
0.1,0.1,75.76475161170852,0.06026720394337082
0.1,0.1,77.04341550373073,0.058930900096797294
0.1,0.1,78.34365910549901,0.057593848143987894
0.1,0.1,79.66584661269887,0.05628955624983961
0.1,0.1,81.01034836746076,0.05501699677310479
0.1,0.1,82.37754096209213,0.053775175390395745
0.1,0.1,83.76780734456032,0.052570001752089125
0.1,0.1,85.18153692575534,0.051391174945695214
0.1,0.1,86.61912568856323,0.050238682742034795
0.1,0.1,88.08097629878006,0.04911518205713893
0.1,0.1,89.56749821789782,0.0480197838178018
0.1,0.1,91.07910781779381,0.046951628980177317
0.1,0.1,92.61622849735552,0.045889454137999316
0.1,0.1,94.17929080107395,0.044771447859621775
0.1,0.1,95.76873253963811,0.04368482362180294
0.1,0.1,97.38499891256511,0.04270716688270977
0.1,0.1,99.02854263289956,0.04175828256308932
0.1,0.1,100.69982405401764,0.04083353552194446
0.1,0.1,102.39931129857108,0.039894956628861375
0.1,0.1,104.1274803896079,0.03893137869948072
0.1,0.1,105.88481538390441,0.037995006592488216
0.1,0.1,107.67180850755013,0.037084855441412365
0.1,0.1,109.48896029381763,0.03620013396140703
0.1,0.1,111.3367797233627,0.03539458323039587
0.1,0.1,113.215784366787,0.034562756641506556
0.1,0.1,115.12650052961035,0.033728302921716934
0.1,0.1,117.06946339968653,0.03291777926005764
0.1,0.1,119.04521719710894,0.032130371597291006
0.1,0.1,121.05431532664555,0.03136528225598815
0.1,0.1,123.09732053274638,0.030621699246474083
0.1,0.3,10.0,0.6695723819971986
0.1,0.3,10.168767647860228,0.6558710585472555
0.1,0.3,10.340383547616884,0.642439078576109
0.1,0.3,10.514895768547275,0.6292647080850822
0.1,0.3,10.692353191182594,0.6163341176432184
0.1,0.3,10.872805520999258,0.6036422221206366
0.1,0.3,11.056303302341332,0.5928987274904378
0.1,0.3,11.242897932577874,0.5818553438545839
0.1,0.3,11.432641676499253,0.5709808228467944
0.1,0.3,11.625587680956412,0.5602693710813885
0.1,0.3,11.821789989747199,0.54971287860885
0.1,0.3,12.021303558753923,0.5393034771903964
0.1,0.3,12.22418427133639,0.528513601573283
0.1,0.3,12.43048895398473,0.5172503434543193
0.1,0.3,12.640275392236385,0.50614274181003
0.1,0.3,12.853602346861711,0.4959650273462937
0.1,0.3,13.070529570322767,0.4875321072774565
0.1,0.3,13.29111782350986,0.47919754054206637
0.1,0.3,13.515428892760552,0.4703314242975399
0.1,0.3,13.74352560716589,0.46127593510998416
0.1,0.3,13.975471856168708,0.4523286038082889
0.1,0.3,14.21133260745895,0.44348137846181995
0.1,0.3,14.451173925170965,0.43472627098847577
0.1,0.3,14.695062988387981,0.4260563359279235
0.1,0.3,14.943068109958794,0.41657845232196966
0.1,0.3,15.195258755632087,0.40862976301946374
0.1,0.3,15.451705563513645,0.4014909481925285
0.1,0.3,15.712480363851945,0.3944288444672637
0.1,0.3,15.977656199157677,0.38743884434107956
0.1,0.3,16.247307344662794,0.3804167170177993
0.1,0.3,16.521509329124886,0.372778876737318
0.1,0.3,16.80033895598261,0.3652154932670952
0.1,0.3,17.083874324868184,0.35771748904931094
0.1,0.3,17.37219485348296,0.3502758648590136
0.1,0.3,17.66538129984215,0.3428812780910979
0.1,0.3,17.96351578489499,0.3371141033937659
0.1,0.3,18.26668181552667,0.3310111801586395
0.1,0.3,18.574964307948434,0.32497328664901126
0.1,0.3,18.88844961148245,0.3189941276436033
0.1,0.3,19.207225532748076,0.31307065712112075
0.1,0.3,19.531381360256354,0.30719777906256285
0.1,0.3,19.861007889419515,0.3009861853649402
0.1,0.3,20.19619744798259,0.2945488474450918
0.1,0.3,20.537043921884266,0.2881530137927369
0.1,0.3,20.883642781554126,0.2823980011699422
0.1,0.3,21.236091108653728,0.27763830572409925
0.1,0.3,21.59448762326903,0.2729258864096116
0.1,0.3,21.958932711561623,0.2678324688088439
0.1,0.3,22.32952845388675,0.2626901173204875
0.1,0.3,22.7063786533858,0.2575978756542601
0.1,0.3,23.089588865061362,0.2525496235195382
0.1,0.3,23.479266425342974,0.24754382499505959
0.1,0.3,23.875520482151853,0.242556223481988
0.1,0.3,24.278462025473,0.23706174135936936
0.1,0.3,24.688203918443293,0.23257195196481528
0.1,0.3,25.104860928964218,0.2284549774566511
0.1,0.3,25.52854976184816,0.22438315712085094
0.1,0.3,25.959389091507152,0.22035480068736032
0.1,0.3,26.397499595193363,0.2162496508103476
0.1,0.3,26.843003986800575,0.21185735001824105
0.1,0.3,27.29602705123608,0.20751038546842188
0.1,0.3,27.756695679372694,0.20320342969844324
0.1,0.3,28.225138903590686,0.19893592472485622
0.1,0.3,28.701487933919406,0.1948594623926698
0.1,0.3,29.18587619478904,0.19142627209705496
0.1,0.3,29.678439362402475,0.18784842152542414
0.1,0.3,30.179315402737984,0.18431847545150237
0.1,0.3,30.688644610193187,0.18082894129637497
0.1,0.3,31.206569646881267,0.17738148303949977
0.1,0.3,31.73323558259032,0.1739714130443568
0.1,0.3,32.268789935417146,0.1703328565649929
0.1,0.3,32.81338271308677,0.1666255902095828
0.1,0.3,33.36716645496928,0.162958571293146
0.1,0.3,33.93029627480585,0.15988823852079034
0.1,0.3,34.50292990415581,0.15704907591947925
0.1,0.3,35.08522773657688,0.1542497033192604
0.1,0.3,35.67735287255113,0.15119748538982303
0.1,0.3,36.2794711651691,0.14816979950020104
0.1,0.3,36.891751266584954,0.14518258762883043
0.1,0.3,37.51436467525557,0.14223738441313696
0.1,0.3,38.14748578397694,0.13933079945285173
0.1,0.3,38.79129192873127,0.13640725271366055
0.1,0.3,39.44596343835841,0.13345979486510218
0.1,0.3,40.11168368506564,0.13094289676725604
0.1,0.3,40.78863913578985,0.12846346155964164
0.1,0.3,41.47701940442654,0.12602430223175148
0.1,0.3,42.17701730494035,0.12362017630365475
0.1,0.3,42.888828905371845,0.12115086640517658
0.1,0.3,43.61265358275578,0.11856170413433706
0.1,0.3,44.348694078966226,0.11601250784181717
0.1,0.3,45.09715655750422,0.11350513860291007
0.1,0.3,45.858250661243666,0.11109416952907572
0.1,0.3,46.632189571151955,0.1090738031949568
0.1,0.3,47.419190066001484,0.1069544391842632
0.1,0.3,48.21947258308911,0.10478570329584219
0.1,0.3,49.033261279979975,0.10265768479509979
0.1,0.3,49.8607840972938,0.10056685398895909
0.1,0.3,50.70227282255049,0.09851183826748668
0.1,0.3,51.55796315509344,0.09649373863616638
0.1,0.3,52.42809477210838,0.09432619997157855
0.1,0.3,53.312911395756565,0.09219115457146868
0.1,0.3,54.212660861440824,0.0903867238248708
0.1,0.3,55.12759518722379,0.08861702213668103
0.1,0.3,56.05797064441765,0.08688001135000256
0.1,0.3,57.00404782936526,0.08516328065623852
0.1,0.3,57.96609173643265,0.08330819103307531
0.1,0.3,58.944371832233415,0.08149128778356178
0.1,0.3,59.93916213110589,0.07971134309728513
0.1,0.3,60.950741271863855,0.07796715290552653
0.1,0.3,61.97939259584283,0.0762984130380439
0.1,0.3,63.025404226263404,0.0747951367972796
0.1,0.3,64.08906914893406,0.07321348626329262
0.1,0.3,65.17068529431577,0.07166606675160424
0.1,0.3,66.27055562097186,0.07015188361621692
0.1,0.3,67.38898820042604,0.06866996844787086
0.1,0.3,68.52629630345271,0.06721909465086374
0.1,0.3,69.68279848782338,0.06572070290523947
0.1,0.3,70.85881868753421,0.06418443607274235
0.1,0.3,72.05468630353916,0.06277394308765176
0.1,0.3,73.27073629601465,0.061472217614679
0.1,0.3,74.5073092781812,0.060199202347202906
0.1,0.3,75.76475161170852,0.05895418339737974
0.1,0.3,77.04341550373073,0.05764174527778285
0.1,0.3,78.34365910549901,0.05632860836025085
0.1,0.3,79.66584661269887,0.05504753079550952
0.1,0.3,81.01034836746076,0.05379750399973537
0.1,0.3,82.37754096209213,0.0525831440448058
0.1,0.3,83.76780734456032,0.05150573635080193
0.1,0.3,85.18153692575534,0.05034806879974085
0.1,0.3,86.61912568856323,0.04921614406546328
0.1,0.3,88.08097629878006,0.04811263877966708
0.1,0.3,89.56749821789782,0.047036681321049365
0.1,0.3,91.07910781779381,0.045987429403272884
0.1,0.3,92.61622849735552,0.04494413368225112
0.1,0.3,94.17929080107395,0.043846519602022634
0.1,0.3,95.76873253963811,0.04284792063012006
0.1,0.3,97.38499891256511,0.041891255471213876
0.1,0.3,99.02854263289956,0.04095901847341207
0.1,0.3,100.69982405401764,0.0400504681947187
0.1,0.3,102.39931129857108,0.03912845710558142
0.1,0.3,104.1274803896079,0.03818205654360165
0.1,0.3,105.88481538390441,0.037262337273660864
0.1,0.3,107.67180850755013,0.036368391115691005
0.1,0.3,109.48896029381763,0.035544519975320314
0.1,0.3,111.3367797233627,0.03475406025697344
0.1,0.3,113.215784366787,0.03393680851516762
0.1,0.3,115.12650052961035,0.033116973852508155
0.1,0.3,117.06946339968653,0.03232061426340651
0.1,0.3,119.04521719710894,0.03154694234671632
0.1,0.3,121.05431532664555,0.03079519099575793
0.1,0.3,123.09732053274638,0.030064622587584633
0.1,1.0,10.0,0.5192558044407148
0.1,1.0,10.168767647860228,0.5089487334422035
0.1,1.0,10.340383547616884,0.4987164779597138
0.1,1.0,10.514895768547275,0.49119184262212395
0.1,1.0,10.692353191182594,0.4837314951192472
0.1,1.0,10.872805520999258,0.4763302116616057
0.1,1.0,11.056303302341332,0.4688089851482449
0.1,1.0,11.242897932577874,0.4607358183994237
0.1,1.0,11.432641676499253,0.4527269125228871
0.1,1.0,11.625587680956412,0.44477017314915585
0.1,1.0,11.821789989747199,0.4368607217707387
0.1,1.0,12.021303558753923,0.42899104203650806
0.1,1.0,12.22418427133639,0.42077222496419986
0.1,1.0,12.43048895398473,0.4124925643954452
0.1,1.0,12.640275392236385,0.4062171270192525
0.1,1.0,12.853602346861711,0.3999897893989564
0.1,1.0,13.070529570322767,0.3938066734379035
0.1,1.0,13.29111782350986,0.38766681586901536
0.1,1.0,13.515428892760552,0.38111543653158186
0.1,1.0,13.74352560716589,0.3743904809488941
0.1,1.0,13.975471856168708,0.3677048423333144
0.1,1.0,14.21133260745895,0.3610503109148557
0.1,1.0,14.451173925170965,0.3544211091221983
0.1,1.0,14.695062988387981,0.34781020330093354
0.1,1.0,14.943068109958794,0.3411792759955537
0.1,1.0,15.195258755632087,0.3358815433938366
0.1,1.0,15.451705563513645,0.33062415399595535
0.1,1.0,15.712480363851945,0.3254039103733201
0.1,1.0,15.977656199157677,0.3202194558433652
0.1,1.0,16.247307344662794,0.31499458143118986
0.1,1.0,16.521509329124886,0.3093052747469012
0.1,1.0,16.80033895598261,0.30364922526101445
0.1,1.0,17.083874324868184,0.29801961097031054
0.1,1.0,17.37219485348296,0.2924099642007312
0.1,1.0,17.66538129984215,0.2868138786810406
0.1,1.0,17.96351578489499,0.2818758986050295
0.1,1.0,18.26668181552667,0.2773580700438035
0.1,1.0,18.574964307948434,0.27287723195327823
0.1,1.0,18.88844961148245,0.2684310033626807
0.1,1.0,19.207225532748076,0.264016912299581
0.1,1.0,19.531381360256354,0.25963228581473075
0.1,1.0,19.861007889419515,0.25499504786916033
0.1,1.0,20.19619744798259,0.2501851734054712
0.1,1.0,20.537043921884266,0.2454012574050972
0.1,1.0,20.883642781554126,0.24063784576052752
0.1,1.0,21.236091108653728,0.23589083549045217
0.1,1.0,21.59448762326903,0.23231606661599088
0.1,1.0,21.958932711561623,0.2285100205736575
0.1,1.0,22.32952845388675,0.22466697830344365
0.1,1.0,22.7063786533858,0.22085537723574128
0.1,1.0,23.089588865061362,0.2170771189912034
0.1,1.0,23.479266425342974,0.2133276915434493
0.1,1.0,23.875520482151853,0.20959250111117902
0.1,1.0,24.278462025473,0.20548996177680895
0.1,1.0,24.688203918443293,0.2014138282322773
0.1,1.0,25.104860928964218,0.19736139605331998
0.1,1.0,25.52854976184816,0.1938269753596621
0.1,1.0,25.959389091507152,0.1907839924296715
0.1,1.0,26.397499595193363,0.18768565405277846
0.1,1.0,26.843003986800575,0.18437438009428816
0.1,1.0,27.29602705123608,0.18109712326485605
0.1,1.0,27.756695679372694,0.17785281890925267
0.1,1.0,28.225138903590686,0.17463926520672993
0.1,1.0,28.701487933919406,0.17145427074875744
0.1,1.0,29.18587619478904,0.16812810076490542
0.1,1.0,29.678439362402475,0.16465413864021874
0.1,1.0,30.179315402737984,0.1613841497856199
0.1,1.0,30.688644610193187,0.15871787107745372
0.1,1.0,31.206569646881267,0.1560851544204035
0.1,1.0,31.73323558259032,0.1534793539173408
0.1,1.0,32.268789935417146,0.1507064703492681
0.1,1.0,32.81338271308677,0.14788334903209802
0.1,1.0,33.36716645496928,0.14509531858539076
0.1,1.0,33.93029627480585,0.14233676780984936
0.1,1.0,34.50292990415581,0.13961101752328883
0.1,1.0,35.08522773657688,0.13691291047787146
0.1,1.0,35.67735287255113,0.13404132648380432
0.1,1.0,36.2794711651691,0.13169563173007237
0.1,1.0,36.891751266584954,0.1293838897056181
0.1,1.0,37.51436467525557,0.12710153593516743
0.1,1.0,38.14748578397694,0.12485084297683212
0.1,1.0,38.79129192873127,0.12259025811191344
0.1,1.0,39.44596343835841,0.12015841312370244
0.1,1.0,40.11168368506564,0.11776147847812203
0.1,1.0,40.78863913578985,0.11539968240171519
0.1,1.0,41.47701940442654,0.11306817751533503
0.1,1.0,42.17701730494035,0.11087455937485244
0.1,1.0,42.888828905371845,0.10892868755053015
0.1,1.0,43.61265358275578,0.10689157588485633
0.1,1.0,44.348694078966226,0.1048844097872307
0.1,1.0,45.09715655750422,0.10291038934199565
0.1,1.0,45.858250661243666,0.1009681289619863
0.1,1.0,46.632189571151955,0.09905470518422844
0.1,1.0,47.419190066001484,0.0970439978412857
0.1,1.0,48.21947258308911,0.0949898720049569
0.1,1.0,49.033261279979975,0.09296938384555359
0.1,1.0,49.8607840972938,0.09119466397256192
0.1,1.0,50.70227282255049,0.0895457168827147
0.1,1.0,51.55796315509344,0.08792460978591707
0.1,1.0,52.42809477210838,0.08618576003493347
0.1,1.0,53.312911395756565,0.08445172117021098
0.1,1.0,54.212660861440824,0.08274966405341684
0.1,1.0,55.12759518722379,0.08107865172603093
0.1,1.0,56.05797064441765,0.07943719369855305
0.1,1.0,57.00404782936526,0.07781402050539268
0.1,1.0,57.96609173643265,0.07613039730953919
0.1,1.0,58.944371832233415,0.07464556528997814
0.1,1.0,59.93916213110589,0.0731900151022965
0.1,1.0,60.950741271863855,0.07176270863103638
0.1,1.0,61.97939259584283,0.07036231902078718
0.1,1.0,63.025404226263404,0.06894615107132472
0.1,1.0,64.08906914893406,0.06745683601614448
0.1,1.0,65.17068529431577,0.0659990509016116
0.1,1.0,66.27055562097186,0.06457184759686843
0.1,1.0,67.38898820042604,0.06321086932569549
0.1,1.0,68.52629630345271,0.06200207238389455
0.1,1.0,69.68279848782338,0.06075342965863064
0.1,1.0,70.85881868753421,0.05947227339108191
0.1,1.0,72.05468630353916,0.058219469176165564
0.1,1.0,73.27073629601465,0.05699422138923741
0.1,1.0,74.5073092781812,0.055795756886703816
0.1,1.0,75.76475161170852,0.05462332410035644
0.1,1.0,77.04341550373073,0.05338849959730055
0.1,1.0,78.34365910549901,0.05220119478831729
0.1,1.0,79.66584661269887,0.051114869137138426
0.1,1.0,81.01034836746076,0.0500532138189114
0.1,1.0,82.37754096209213,0.049015555295618934
0.1,1.0,83.76780734456032,0.048001240100786775
0.1,1.0,85.18153692575534,0.04691244927946841
0.1,1.0,86.61912568856323,0.0458477181121164
0.1,1.0,88.08097629878006,0.044809527123159255
0.1,1.0,89.56749821789782,0.04379722439545238
0.1,1.0,91.07910781779381,0.04287907459631185
0.1,1.0,92.61622849735552,0.04197816283777429
0.1,1.0,94.17929080107395,0.041029624580123145
0.1,1.0,95.76873253963811,0.04010542730613199
0.1,1.0,97.38499891256511,0.03920484326395339
0.1,1.0,99.02854263289956,0.0383271548816106
0.1,1.0,100.69982405401764,0.03747166900139483
0.1,1.0,102.39931129857108,0.036603978909186256
0.1,1.0,104.1274803896079,0.03574655199866685
0.1,1.0,105.88481538390441,0.034940382363254044
0.1,1.0,107.67180850755013,0.03415522608511754
0.1,1.0,109.48896029381763,0.03339044375987716
0.1,1.0,111.3367797233627,0.03264541797094265
0.1,1.0,113.215784366787,0.03187575084252976
0.1,1.0,115.12650052961035,0.031104010295073897
0.1,1.0,117.06946339968653,0.030354284869889205
0.3,0.1,10.0,1.9221570425012446
0.3,0.1,10.168767647860228,1.8936732626018364
0.3,0.1,10.340383547616884,1.866983899498574
0.3,0.1,10.514895768547275,1.8382136790747365
0.3,0.1,10.692353191182594,1.8055692887761983
0.3,0.1,10.872805520999258,1.7747482668366579
0.3,0.1,11.056303302341332,1.7446479335689467
0.3,0.1,11.242897932577874,1.7131320121561415
0.3,0.1,11.432641676499253,1.6835494738657797
0.3,0.1,11.625587680956412,1.655731116214425
0.3,0.1,11.821789989747199,1.6295297863852254
0.3,0.1,12.021303558753923,1.604810492376109
0.3,0.1,12.22418427133639,1.5799274543232305
0.3,0.1,12.43048895398473,1.5547753086784055
0.3,0.1,12.640275392236385,1.5300138844204993
0.3,0.1,12.853602346861711,1.5012976696515206
0.3,0.1,13.070529570322767,1.4741687544513462
0.3,0.1,13.29111782350986,1.4484998235358
0.3,0.1,13.515428892760552,1.421802958993618
0.3,0.1,13.74352560716589,1.3955920606456909
0.3,0.1,13.975471856168708,1.3709323310183172
0.3,0.1,14.21133260745895,1.3476990439728938
0.3,0.1,14.451173925170965,1.3257723609526366
0.3,0.1,14.695062988387981,1.3050528847857925
0.3,0.1,14.943068109958794,1.2829105145883126
0.3,0.1,15.195258755632087,1.2593907020433004
0.3,0.1,15.451705563513645,1.2350545638299395
0.3,0.1,15.712480363851945,1.2120249823723208
0.3,0.1,15.977656199157677,1.1902076094315432
0.3,0.1,16.247307344662794,1.1691251819542356
0.3,0.1,16.521509329124886,1.146681840099413
0.3,0.1,16.80033895598261,1.1255455304917796
0.3,0.1,17.083874324868184,1.1056081736619274
0.3,0.1,17.37219485348296,1.0867765166772163
0.3,0.1,17.66538129984215,1.0689650371431256
0.3,0.1,17.96351578489499,1.050533956647509
0.3,0.1,18.26668181552667,1.0291238546665118
0.3,0.1,18.574964307948434,1.0088539266599081
0.3,0.1,18.88844961148245,0.9896395231964238
0.3,0.1,19.207225532748076,0.9714084918484682
0.3,0.1,19.531381360256354,0.9540915023149937
0.3,0.1,19.861007889419515,0.9362564685287514
0.3,0.1,20.19619744798259,0.9184495378116492
0.3,0.1,20.537043921884266,0.9016352316380941
0.3,0.1,20.883642781554126,0.885733344415571
0.3,0.1,21.236091108653728,0.8701178124290749
0.3,0.1,21.59448762326903,0.8539293207107749
0.3,0.1,21.958932711561623,0.8366946585455142
0.3,0.1,22.32952845388675,0.8199279672532872
0.3,0.1,22.7063786533858,0.8040147921117275
0.3,0.1,23.089588865061362,0.7888953029524766
0.3,0.1,23.479266425342974,0.7745139110311344
0.3,0.1,23.875520482151853,0.7607622415996063
0.3,0.1,24.278462025473,0.745888440309904
0.3,0.1,24.688203918443293,0.7318277133075722
0.3,0.1,25.104860928964218,0.7178438963907359
0.3,0.1,25.52854976184816,0.7039327013289229
0.3,0.1,25.959389091507152,0.6906392607706567
0.3,0.1,26.397499595193363,0.6774641978331319
0.3,0.1,26.843003986800575,0.6636231669481844
0.3,0.1,27.29602705123608,0.6504746122361993
0.3,0.1,27.756695679372694,0.6379704949268419
0.3,0.1,28.225138903590686,0.6260677230731643
0.3,0.1,28.701487933919406,0.6147296061508937
0.3,0.1,29.18587619478904,0.6031864543559907
0.3,0.1,29.678439362402475,0.5907596408576259
0.3,0.1,30.179315402737984,0.5787903518909024
0.3,0.1,30.688644610193187,0.5673570205023387
0.3,0.1,31.206569646881267,0.5564280173655777
0.3,0.1,31.73323558259032,0.5459713182236495
0.3,0.1,32.268789935417146,0.5349684737398007
0.3,0.1,32.81338271308677,0.5241052081158373
0.3,0.1,33.36716645496928,0.5137723705525282
0.3,0.1,33.93029627480585,0.5039348711229205
0.3,0.1,34.50292990415581,0.4943499454033063
0.3,0.1,35.08522773657688,0.484915375093778
0.3,0.1,35.67735287255113,0.47467168101258644
0.3,0.1,36.2794711651691,0.4648133747327315
0.3,0.1,36.891751266584954,0.4553974168368711
0.3,0.1,37.51436467525557,0.44639546402076674
0.3,0.1,38.14748578397694,0.43778516400339906
0.3,0.1,38.79129192873127,0.4293584752585028
0.3,0.1,39.44596343835841,0.4203849236972468
0.3,0.1,40.11168368506564,0.41179349607534943
0.3,0.1,40.78863913578985,0.4033577649507447
0.3,0.1,41.47701940442654,0.39526545115409173
0.3,0.1,42.17701730494035,0.3874996289639196
0.3,0.1,42.888828905371845,0.37964079579799026
0.3,0.1,43.61265358275578,0.37150746776645455
0.3,0.1,44.348694078966226,0.36374512239309814
0.3,0.1,45.09715655750422,0.356330610293649
0.3,0.1,45.858250661243666,0.34924310519756874
0.3,0.1,46.632189571151955,0.34245578333560495
0.3,0.1,47.419190066001484,0.3352285374271459
0.3,0.1,48.21947258308911,0.327956479320127
0.3,0.1,49.033261279979975,0.32099473557696667
0.3,0.1,49.8607840972938,0.3143258820337743
0.3,0.1,50.70227282255049,0.307933394538143
0.3,0.1,51.55796315509344,0.3018015307203516
0.3,0.1,52.42809477210838,0.29523777065446255
0.3,0.1,53.312911395756565,0.28885108912240015
0.3,0.1,54.212660861440824,0.2827336384935099
0.3,0.1,55.12759518722379,0.27679294893159434
0.3,0.1,56.05797064441765,0.27108649432376514
0.3,0.1,57.00404782936526,0.26555242117276134
0.3,0.1,57.96609173643265,0.25955661946348363
0.3,0.1,58.944371832233415,0.2538274635237962
0.3,0.1,59.93916213110589,0.24834926019736975
0.3,0.1,60.950741271863855,0.24310747389857618
0.3,0.1,61.97939259584283,0.23808830927687402
0.3,0.1,63.025404226263404,0.23305014476243216
0.3,0.1,64.08906914893406,0.22772669743953292
0.3,0.1,65.17068529431577,0.22262944843084362
0.3,0.1,66.27055562097186,0.21774573623098725
0.3,0.1,67.38898820042604,0.2130637800720576
0.3,0.1,68.52629630345271,0.20857260835339894
0.3,0.1,69.68279848782338,0.2039612616945708
0.3,0.1,70.85881868753421,0.19928217919419086
0.3,0.1,72.05468630353916,0.19481039161217886
0.3,0.1,73.27073629601465,0.19048056549684078
0.3,0.1,74.5073092781812,0.18632380773030321
0.3,0.1,75.76475161170852,0.1823308592939464
0.3,0.1,77.04341550373073,0.17811375598741055
0.3,0.1,78.34365910549901,0.17395398325041844
0.3,0.1,79.66584661269887,0.16997837787339456
0.3,0.1,81.01034836746076,0.16617626537304037
0.3,0.1,82.37754096209213,0.16253708059810948
0.3,0.1,83.76780734456032,0.15900913966642127
0.3,0.1,85.18153692575534,0.155176160564693
0.3,0.1,86.61912568856323,0.15149677343983964
0.3,0.1,88.08097629878006,0.14797588424374467
0.3,0.1,89.56749821789782,0.14460448921816274
0.3,0.1,91.07910781779381,0.14137421558578017
0.3,0.1,92.61622849735552,0.13820006390903522
0.3,0.1,94.17929080107395,0.13485385124917365
0.3,0.1,95.76873253963811,0.1316183883016167
0.3,0.1,97.38499891256511,0.128511683637376
0.3,0.1,99.02854263289956,0.12553393166704366
0.3,0.1,100.69982405401764,0.12267823017078161
0.3,0.1,102.39931129857108,0.11979398988271688
0.3,0.1,104.1274803896079,0.1168432274062933
0.3,0.1,105.88481538390441,0.11402673727842152
0.3,0.1,107.67180850755013,0.11133571470809542
0.3,0.1,109.48896029381763,0.10871311546049256
0.3,0.1,111.3367797233627,0.10619620263645885
0.3,0.1,113.215784366787,0.1035901771411533
0.3,0.1,115.12650052961035,0.10099771869181526
0.3,0.1,117.06946339968653,0.09852081151568386
0.3,0.1,119.04521719710894,0.09615266260121506
0.3,0.1,121.05431532664555,0.093886918052749
0.3,0.1,123.09732053274638,0.09170421927479329
0.3,0.1,125.1748050571672,0.08936150149876654
0.3,0.1,127.28735079925328,0.0870908324785848
0.3,0.1,129.43554947892824,0.08491956664810753
0.3,0.1,131.62000280243362,0.08284192917765916
0.3,0.1,133.84132263086607,0.08085272036124898
0.3,0.1,136.10013115155726,0.07892626425016727
0.3,0.1,138.3970610523491,0.07689647663739957
0.3,0.1,140.7327556988063,0.07491989769535748
0.3,0.1,143.10786931442402,0.07302096651732394
0.3,0.1,145.5230671638723,0.07120284256813146
0.3,0.1,147.97902573933771,0.06946103849226593
0.3,0.1,150.47643295000518,0.06773374227451141
0.3,0.1,153.01598831474215,0.06596503181356707
0.3,0.1,155.5984031580309,0.06427668176287704
0.3,0.1,158.22440080920973,0.06264107868815977
0.3,0.1,160.89471680507614,0.0610538884613614
0.3,0.1,163.61009909590916,0.05953251151808842
0.3,0.1,166.3713082549687,0.057992565492524496
0.3,0.1,169.17911769153073,0.05645567237633845
0.3,0.1,172.03431386751757,0.054987409052649386
0.3,0.1,174.9376965177843,0.053583736383344245
0.3,0.1,177.8900788741238,0.052229096179417386
0.3,0.1,180.89228789304923,0.05090346299253419
0.3,0.1,183.94516448742593,0.04953800056372551
0.3,0.1,187.04956376200633,0.04820599069679801
